"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH"	"BBCH"	""	"tylédon (stade A ou"	"10) ; 2 parcelles à"	"1057-1061"	"1725"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH 13"	"BBCH @card@"	""	"vraies (stade B3 ou"	") ; 3 parcelles à 6"	"1113-1120"	"1725"	"type=BBCH-DD, canonical-form=BBCH 13, form=BBCH 13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH"	"BBCH"	""	"vraies (stade B3 ou"	"13) ; 3 parcelles à"	"1113-1117"	"1725"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH"	"BBCH"	""	"vraies (stade B3 ou"	"13) ; 3 parcelles à"	"1113-1117"	"1725"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH 16"	"BBCH @card@"	""	"vraies (stade B6 ou"	") ; 1 parcelle à 7 f"	"1169-1176"	"1725"	"type=BBCH-DD, canonical-form=BBCH 16, form=BBCH 16"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH"	"BBCH"	""	"vraies (stade B6 ou"	"16) ; 1 parcelle à"	"1169-1173"	"1725"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH"	"BBCH"	""	"vraies (stade B6 ou"	"16) ; 1 parcelle à"	"1169-1173"	"1725"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH 17"	"BBCH @card@"	""	"vraies (stade B7 ou"	"). Ravageurs Altises"	"1224-1231"	"1725"	"type=BBCH-DD, canonical-form=BBCH 17, form=BBCH 17"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH"	"BBCH"	""	"vraies (stade B7 ou"	"17). Ravageurs Alti"	"1224-1228"	"1725"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191002_BSV_grandes_cultures_Auvergne_N27_cle0fb714.html"	"d2kab"	"BBCH"	"BBCH"	""	"vraies (stade B7 ou"	"17). Ravageurs Alti"	"1224-1228"	"1725"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191114_BSV_grandes_cultures_Rhone-Alpes_N32_cle05361b.html"	"d2kab"	"BBCH 16"	"BBCH @card@"	""	"6 feuilles vraies ("	") et 10 feuilles vra"	"419-426"	"3226"	"type=BBCH-DD, canonical-form=BBCH 16, form=BBCH 16"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191114_BSV_grandes_cultures_Rhone-Alpes_N32_cle05361b.html"	"d2kab"	"BBCH"	"BBCH"	""	"6 feuilles vraies ("	"16) et 10 feuilles"	"419-423"	"3226"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191114_BSV_grandes_cultures_Rhone-Alpes_N32_cle05361b.html"	"d2kab"	"BBCH"	"BBCH"	""	"6 feuilles vraies ("	"16) et 10 feuilles"	"419-423"	"3226"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191114_BSV_grandes_cultures_Rhone-Alpes_N32_cle05361b.html"	"d2kab"	"vraies(BBCH 19"	"vraies(BBCH @card@"	""	"16) et 10 feuilles"	") avec une majorité"	"443-457"	"3226"	"type=BBCH-DD, canonical-form=BBCH 19, form=vraies(BBCH 19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/20191114_BSV_grandes_cultures_Rhone-Alpes_N32_cle05361b.html"	"d2kab"	"vraies(BBCH"	"vraies(BBCH"	""	"16) et 10 feuilles"	"19) avec une majori"	"443-454"	"3226"	"type=?BBCH?, form=vraies(BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"de, selon l'échelle"	". Mais la codificati"	"3041-3045"	"1279"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"de, selon l'échelle"	". Mais la codificati"	"3041-3045"	"1279"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH 13, 18 ou 32"	"BBCH @card@ , @card@ ou @card@"	""	"is la codification ("	") ne nous est pas f"	"3069-3086"	"1279"	"type=BBCH_DD_KON_DD, canonical-form=BBCH 32, form=BBCH 13, 18 ou 32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH 13, 18 ou 32"	"BBCH @card@ , @card@ ou @card@"	""	"is la codification ("	") ne nous est pas f"	"3069-3086"	"1279"	"type=BBCH_DD_KON_DD, canonical-form=BBCH 18, form=BBCH 13, 18 ou 32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH 13, 18 ou 32"	"BBCH @card@ , @card@ ou @card@"	""	"is la codification ("	") ne nous est pas f"	"3069-3086"	"1279"	"type=BBCH_DD_KON_DD, canonical-form=BBCH 13, form=BBCH 13, 18 ou 32"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH 13"	"BBCH @card@"	""	"is la codification ("	", 18 ou 32 ) ne nous"	"3069-3076"	"1279"	"type=BBCH-DD, canonical-form=BBCH 13, form=BBCH 13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"is la codification ("	"13, 18 ou 32 ) ne n"	"3069-3073"	"1279"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"is la codification ("	"13, 18 ou 32 ) ne n"	"3069-3073"	"1279"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"i-dessus) L'échelle"	"on compte les feuil"	"3482-3486"	"1279"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"i-dessus) L'échelle"	"on compte les feuil"	"3482-3486"	"1279"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH : Stade 15"	"BBCH : stade @card@"	""	"es de stade Echelle"	", maïs à 5 feuilles"	"3819-3834"	"1279"	"type=BBCH_STADE_DD, canonical-form=BBCH 15, form=BBCH : Stade 15"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"es de stade Echelle"	": Stade 15, maïs à"	"3819-3823"	"1279"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_28-19_cereales_Normandie_R2015_cle8e8112.html"	"d2kab"	"BBCH"	"BBCH"	""	"es de stade Echelle"	": Stade 15, maïs à"	"3819-3823"	"1279"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH31"	"BBCH31"	""	"nœuds visibles (C2"	") à ""Boutons accolés"	"1278-1284"	"2176"	"type=BBCH, canonical-form=BBCH 31, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH31"	"BBCH31"	""	"nœuds visibles (C2"	") à ""Boutons accolés"	"1278-1284"	"2176"	"type=?BBCH?, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"les terminales ""(D1"	"). Charançon de la t"	"1352-1358"	"2176"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"les terminales ""(D1"	"). Charançon de la t"	"1352-1358"	"2176"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH5051"	"BBCH5051"	""	"es sensibles D1/D2 ("	"). Céréales à paille"	"1722-1730"	"2176"	"type=BBCH, canonical-form=BBCH 5051, form=BBCH5051"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH5051"	"BBCH5051"	""	"es sensibles D1/D2 ("	"). Céréales à paille"	"1722-1730"	"2176"	"type=?BBCH?, form=BBCH5051"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH31"	"BBCH31"	""	"nœuds visibles"" (C2"	"). 38% sont au stade"	"2351-2357"	"2176"	"type=BBCH, canonical-form=BBCH 31, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH31"	"BBCH31"	""	"nœuds visibles"" (C2"	"). 38% sont au stade"	"2351-2357"	"2176"	"type=?BBCH?, form=BBCH31"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"es terminales "" (D1"	"). Photo : V. LACORR"	"2443-2449"	"2176"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"es terminales "" (D1"	"). Photo : V. LACORR"	"2443-2449"	"2176"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH 30"	"BBCH @card@"	""	"stade "" épi 1 cm "" ("	") devrait être attei"	"6650-6657"	"2176"	"type=BBCH-DD, canonical-form=BBCH 30, form=BBCH 30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH"	"BBCH"	""	"stade "" épi 1 cm "" ("	"30) devrait être at"	"6650-6654"	"2176"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_02_20190305_cle077475.html"	"d2kab"	"BBCH"	"BBCH"	""	"stade "" épi 1 cm "" ("	"30) devrait être at"	"6650-6654"	"2176"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 00"	"BBCH @card@"	""	"e "" caryopse sec "" ("	") au stade "" 6 Feuil"	"1343-1350"	"3527"	"type=BBCH-DD, canonical-form=BBCH 00, form=BBCH 00"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"e "" caryopse sec "" ("	"00) au stade "" 6 Fe"	"1343-1347"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"e "" caryopse sec "" ("	"00) au stade "" 6 Fe"	"1343-1347"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 16"	"BBCH @card@"	""	"ade "" 6 Feuilles "" ("	"). Corvidés : les co"	"1377-1384"	"3527"	"type=BBCH-DD, canonical-form=BBCH 16, form=BBCH 16"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"ade "" 6 Feuilles "" ("	"16). Corvidés : les"	"1377-1381"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"ade "" 6 Feuilles "" ("	"16). Corvidés : les"	"1377-1381"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 45"	"BBCH @card@"	""	"de "" Gonflement "" ("	") à "" Fin épiaison """	"1724-1731"	"3527"	"type=BBCH-DD, canonical-form=BBCH 45, form=BBCH 45"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"de "" Gonflement "" ("	"45) à "" Fin épiaiso"	"1724-1728"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"de "" Gonflement "" ("	"45) à "" Fin épiaiso"	"1724-1728"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 59"	"BBCH @card@"	""	"à "" Fin épiaison "" ("	"). Septoriose : pres"	"1753-1760"	"3527"	"type=BBCH-DD, canonical-form=BBCH 59, form=BBCH 59"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"à "" Fin épiaison "" ("	"59). Septoriose : p"	"1753-1757"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"à "" Fin épiaison "" ("	"59). Septoriose : p"	"1753-1757"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 00"	"BBCH @card@"	""	"caryopse sec "" ("	"). imbibition graine"	"2871-2878"	"3527"	"type=BBCH-DD, canonical-form=BBCH 00, form=BBCH 00"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"caryopse sec "" ("	"00). imbibition gra"	"2871-2875"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"caryopse sec "" ("	"00). imbibition gra"	"2871-2875"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 01 - 03"	"BBCH @card@"	""	"mbibition graine "" ("	"). levée et feuille"	"2902-2914"	"3527"	"type=BBCH-DD, canonical-form=BBCH 01 - 03, form=BBCH 01 - 03"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"mbibition graine "" ("	"01 - 03). levée et"	"2902-2906"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"mbibition graine "" ("	"01 - 03). levée et"	"2902-2906"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 09 - 10"	"BBCH @card@"	""	"rt du coléoptile "" ("	"). 1 à 2 Feuilles """	"2956-2968"	"3527"	"type=BBCH-DD, canonical-form=BBCH 09 - 10, form=BBCH 09 - 10"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"rt du coléoptile "" ("	"09 - 10). 1 à 2 Feu"	"2956-2960"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"rt du coléoptile "" ("	"09 - 10). 1 à 2 Feu"	"2956-2960"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 11 - 12"	"BBCH @card@"	""	". 1 à 2 Feuilles "" ("	"). 6 Feuilles "" (BBC"	"2989-3001"	"3527"	"type=BBCH-DD, canonical-form=BBCH 11 - 12, form=BBCH 11 - 12"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	". 1 à 2 Feuilles "" ("	"11 - 12). 6 Feuille"	"2989-2993"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	". 1 à 2 Feuilles "" ("	"11 - 12). 6 Feuille"	"2989-2993"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 16"	"BBCH @card@"	""	"12). 6 Feuilles "" ("	"). % de plan"	"3018-3025"	"3527"	"type=BBCH-DD, canonical-form=BBCH 16, form=BBCH 16"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"12). 6 Feuilles "" ("	"16). % de p"	"3018-3022"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"12). 6 Feuilles "" ("	"16). % de p"	"3018-3022"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 00"	"BBCH @card@"	""	": D u stade semis ("	") au stade 3-4 feuil"	"4659-4666"	"3527"	"type=BBCH-DD, canonical-form=BBCH 00, form=BBCH 00"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	": D u stade semis ("	"00) au stade 3-4 fe"	"4659-4663"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	": D u stade semis ("	"00) au stade 3-4 fe"	"4659-4663"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 14"	"BBCH @card@"	""	"stade 3-4 feuilles ("	"). Symptômes : Trou"	"4691-4698"	"3527"	"type=BBCH-DD, canonical-form=BBCH 14, form=BBCH 14"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"stade 3-4 feuilles ("	"14). Symptômes : Tr"	"4691-4695"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"stade 3-4 feuilles ("	"14). Symptômes : Tr"	"4691-4695"	"3527"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH 05"	"BBCH @card@"	""	"de la germination ("	") au stade 8 à 10 fe"	"5750-5757"	"3527"	"type=BBCH-DD, canonical-form=BBCH 05, form=BBCH 05"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"de la germination ("	"05) au stade 8 à 10"	"5750-5754"	"3527"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_GC_NA_Limousin_13_20190521_cle0cb17e.html"	"d2kab"	"BBCH"	"BBCH"	""	"de la germination ("	"05) au stade 8 à 10"	"5750-5754"	"3527"	"type=?BBCH?, form=BBCH"
