"bsv"	"type"	"length"	"context before"	"form"	"prefLabel"	"context after"	"location"	"features"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"t d'une parcelle de"	"pois de printemps"	"pois protéagineux de printemps"	"sur lesquelles des"	"14529-14546"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"Sur la parcelle de"	"féverole d'hiver"	"féverole d'hiver"	"ayant fait l'objet"	"14768-14784"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féverole d'hiver"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"t floraison pour la"	"féverole jusqu'à"	"féverole protéagineux"	"la fin du stade lim"	"16737-16753"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_proteagineux, tomap-candidate-head=féverole, tomap-concept-synonym=féverole protéagineux, tomap-significant-head=féverole, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, form=féverole jusqu'à"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"ral 10 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 24 parcelles de"	"17074-17086"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"et 24 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"17106-17123"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"Sur la parcelle de"	"féverole d'hiver"	"féverole d'hiver"	"ayant fait l'objet"	"17227-17243"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féverole d'hiver"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"ral 10 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 24 parcelles de"	"19582-19594"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"et 24 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"19614-19631"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"05/11. Parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"(21) Parcelles de p"	"20702-20719"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"s (21) Parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"(7) Parcelle de fév"	"20738-20750"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"ver (7) Parcelle de"	"féverole d'hiver"	"féverole d'hiver"	"(1) Parcelle de fév"	"20767-20783"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féverole d'hiver"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"html"	"21650"	"ver (1) Parcelle de"	"féverole de printemps"	"féverole de printemps"	"(1) Bulletin co-réd"	"20800-20821"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=féverole de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	": - 7 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	", dont les stades so"	"258-270"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"sont compris entre"	"jeunes gousses"	"légume à graines ou à gousses"	"2 cm et fin du stad"	"307-321"	"IRI=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, tomap-candidate-head=gousse, tomap-concept-synonym=gousse, tomap-significant-head=gousse, tomap-classifier=head, similarity=0.5, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, form=jeunes gousses"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"; - 25 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	", dont les stades so"	"382-399"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ison. 1 parcelle de"	"féverole d'hiver"	"féverole d'hiver"	"et 1 parcelle de fé"	"484-500"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féverole d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"er et 1 parcelle de"	"féverole de printemps"	"féverole de printemps"	", respectivement au"	"518-539"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=féverole de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ectivement au stade"	"jeunes gousses"	"légume à graines ou à gousses"	"2 cm (JG2) et début"	"565-579"	"IRI=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, tomap-candidate-head=gousse, tomap-concept-synonym=gousse, tomap-significant-head=gousse, tomap-classifier=head, similarity=0.5, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, form=jeunes gousses"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ral Une parcelle de"	"pois d'hiver"	"pois protéagineux d'hiver"	"a fait l'objet d'un"	"825-837"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"sur une parcelle de"	"pois de printemps"	"pois protéagineux de printemps"	". PUCERONS VERTS DU"	"1144-1161"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"2010 6 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 22 parcelles de"	"1923-1935"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"et 22 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"1955-1972"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"0 0 1 2 3 4 0 Pois"	"protéagineux de printemps"	"protéagineux"	"0 = absence de puce"	"3213-3238"	"IRI=http://ontology.inrae.fr/frenchcropusage/Proteagineux, tomap-candidate-head=protéagineux, tomap-concept-synonym=protéagineux, tomap-significant-head=protéagineux, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=protéagineux, skos-prefLabel=protéagineux, form=protéagineux de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"éral La parcelle de"	"féverole d'hiver"	"féverole d'hiver"	"est indemne de puce"	"4424-4440"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féverole d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"che, la parcelle de"	"féverole de printemps"	"féverole de printemps"	"présente des mancho"	"4500-4521"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=féverole de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"éral 5 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 22 parcelles de"	"6088-6100"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"et 22 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"6120-6137"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"re s'étend du stade"	"jeunes gousses"	"légume à graines ou à gousses"	"2 cm jusqu'à la fin"	"6653-6667"	"IRI=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, tomap-candidate-head=gousse, tomap-concept-synonym=gousse, tomap-significant-head=gousse, tomap-classifier=head, similarity=0.5, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, form=jeunes gousses"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"INRA 5 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 3 parcelles de p"	"6776-6788"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"r et 3 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"6807-6824"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"nt dépassé le stade"	"jeunes gousses"	"légume à graines ou à gousses"	"2 cm au premier niv"	"6933-6947"	"IRI=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, tomap-candidate-head=gousse, tomap-concept-synonym=gousse, tomap-significant-head=gousse, tomap-classifier=head, similarity=0.5, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, form=jeunes gousses"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ent (FSLA) pour les"	"pois d'hiver"	"pois protéagineux d'hiver"	"; - depuis le stade"	"7187-7199"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ment(FSLA) pour les"	"pois de printemps"	"pois protéagineux de printemps"	". Le seuil de nuisib"	"7290-7307"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"éral 7 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"ont fait l'objet d'"	"7599-7611"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"t des symptômes. En"	"pois d'hiver"	"pois protéagineux d'hiver"	", ces 4 parcelles pr"	"7741-7753"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"s). 21 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"8057-8074"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ent (FSLA) pour les"	"féveroles d'hiver"	"féverole d'hiver"	"; - depuis le stade"	"9473-9490"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féveroles d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ment(FSLA) pour les"	"féveroles de printemps"	"féverole de printemps"	". Le seuil de nuisib"	"9581-9603"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=féveroles de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"Sur la parcelle de"	"féverole d'hiver"	"féverole d'hiver"	", on constate des tâ"	"9877-9893"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féverole d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ées. La parcelle de"	"féverole de printemps"	"féverole de printemps"	"ne présente aucun s"	"10103-10124"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=féverole de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"éral 6 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 6 parcelles de p"	"10942-10954"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"r et 6 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"10973-10990"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ois Protéagineux et"	"Féverole N° O8
BOTRYTIS"	"féverole protéagineux"	"DE LA FEVEROLE ( BO"	"12117-12140"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_proteagineux, tomap-candidate-head=féverole, tomap-concept-synonym=féverole protéagineux, tomap-significant-head=féverole, tomap-classifier=head, similarity=0.2, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, form=Féverole N° O8
BOTRYTIS"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ment(FSLA) pour les"	"féveroles d'hiver"	"féverole d'hiver"	"; - depuis le stade"	"12325-12342"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féveroles d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ent (FSLA) pour les"	"féveroles de printemps"	"féverole de printemps"	". Le seuil de nuisib"	"12434-12456"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=féveroles de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"éral 6 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 14 parcelles de"	"13270-13282"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"et 14 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"13302-13319"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"n d'une parcelle de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et d'une parcelle d"	"13436-13448"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"t d'une parcelle de"	"pois de printemps"	"pois protéagineux de printemps"	", sur lesquelles des"	"13470-13487"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"t floraison pour la"	"féverole jusqu'à"	"féverole protéagineux"	"la fin du stade lim"	"15302-15318"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_proteagineux, tomap-candidate-head=féverole, tomap-concept-synonym=féverole protéagineux, tomap-significant-head=féverole, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, skos-prefLabel=féverole protéagineux, form=féverole jusqu'à"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"éral 6 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 14 parcelles de"	"15661-15673"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"et 14 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"15693-15710"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"éral 6 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"et 12 parcelles de"	"16685-16697"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"et 12 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"ont fait l'objet d'"	"16717-16734"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"05/11. Parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"(25) Parcelles de p"	"17890-17907"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"s (25) Parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"(7) Parcelle de fév"	"17926-17938"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ver (7) Parcelle de"	"féverole d'hiver"	"féverole d'hiver"	"(1) Parcelle de fév"	"17955-17971"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole d'hiver, skos-prefLabel=féverole d'hiver, form=féverole d'hiver"
"BSV_Pois_Feverole_2011_no8_cle4d5c14"	"html"	"18923"	"ver (1) Parcelle de"	"féverole de printemps"	"féverole de printemps"	"(1) Bulletin co-réd"	"17988-18009"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=féverole de printemps"
