"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSV_Legumes_no21_cle49da1f-2"	"ips Les captures de"	"thrips"	"sont encore tr s im"	"654-660"	"type=DESEASE, form=thrips"
"BSV_Legumes_no21_cle49da1f-2"	"namique des vols de"	"thrips"	"du poireau (pièges"	"961-967"	"type=DESEASE, form=thrips"
"BSV_Legumes_no21_cle49da1f-2"	"D veloppement de la"	"rouille"	": sympt mes ponctuel"	"1032-1039"	"type=DESEASE, form=rouille"
"BSV_Legumes_no21_cle49da1f-2"	"gnal s! Pustules de"	"rouille"	"(source FREDON NPDC"	"1262-1269"	"type=DESEASE, form=rouille"
"BSV_Legumes_no21_cle49da1f-2"	"L 180 160 Nombre de"	"thrips"	"par plaque 140 120"	"1384-1390"	"type=DESEASE, form=thrips"
"BSV_Legumes_no21_cle49da1f-2"	"hien (59) Suivi des"	"thrips"	": modèle DGAL/CTIFL"	"1483-1489"	"type=DESEASE, form=thrips"
"BSV_Legumes_no21_cle49da1f-2"	"naler dans l'Aisne."	"Thrips"	"et teigne Assez rar"	"5749-5755"	"type=DESEASE, form=Thrips"
"BSV_Legumes_no21_cle49da1f-2"	"dium, de 20 40% de"	"rouille"	"blanche! Bref, le f"	"7832-7839"	"type=DESEASE, form=rouille"
"BSV_Legumes_no21_cle49da1f-2"	"ma s cette semaine"	"Froidmont"	"Cohartille(02), coh"	"9510-9519"	"type=DESEASE, form=Froidmont"
"BSV_Legumes_no29_cle43abde"	"plantes. mouche en"	"Rouille"	"cours. Pr sence var"	"1711-1718"	"type=DESEASE, form=Rouille"
"BSV_Legumes_no29_cle43abde"	"nt importante de la"	"rouille"	". Alternaria fr quen"	"1775-1782"	"type=DESEASE, form=rouille"
"BSV_Legumes_no29_cle43abde"	"uli re de symptƒmes"	"Rouille"	"sur endive (FNPE) A"	"2479-2486"	"type=DESEASE, form=Rouille"
"BSV_Legumes_no29_cle43abde"	"t observable que la"	"rouille"	"(observ sur plus de"	"2568-2575"	"type=DESEASE, form=rouille"
"BSV_Legumes_no29_cle43abde"	"bserv . bact riens."	"OïdiumLa"	"maladie reste toujo"	"3094-3102"	"type=DESEASE, form=OïdiumLa"
"BSV_Legumes_no29_cle43abde"	"sur le limbe"	"rouille"	"Pourcentage Pourcen"	"3551-3558"	"type=DESEASE, form=rouille"
"BSV_Legumes_no29_cle43abde"	"RDIE PAGE 3 Poireau"	"Thrips"	"Les observations de"	"4680-4686"	"type=DESEASE, form=Thrips"
"BSV_Legumes_no29_cle43abde"	"d'une pr sence des"	"thrips"	"sur 8% des plantes"	"4755-4761"	"type=DESEASE, form=thrips"
"BSV_Legumes_no29_cle43abde"	"ns les deux cas d'1"	"thrips"	"/plante. Les parcell"	"4857-4863"	"type=DESEASE, form=thrips"
"BSV_Legumes_no29_cle43abde"	"Faible pr sence des"	"thrips"	"mais les temp ratu-"	"5157-5163"	"type=DESEASE, form=thrips"
"BSV_Legumes_no29_cle43abde"	"atu-res douces sont"	"Rouille"	"La rouille est bien"	"5199-5206"	"type=DESEASE, form=Rouille"
"BSV_Legumes_no29_cle43abde"	"ces sont Rouille La"	"rouille"	"est bien ma tris e"	"5210-5217"	"type=DESEASE, form=rouille"
"BSV_Legumes_no29_cle43abde"	"ence de pustules de"	"rouille"	"sur les sites obser"	"5334-5341"	"type=DESEASE, form=rouille"
"BSV_Legumes_no29_cle43abde"	"semaine. D gƒts de"	"rouille"	"sur poireau(FREDON"	"5604-5611"	"type=DESEASE, form=rouille"
"BSV_Legumes_no30_cle49eb49"	"colte. localement."	"Rouille"	"Nouvelle progressio"	"922-929"	"type=DESEASE, form=Rouille"
"BSV_Legumes_no30_cle49eb49"	"e progression de la"	"rouille"	"sur les vari t s se"	"957-964"	"type=DESEASE, form=rouille"
"BSV_Legumes_no30_cle49eb49"	"i ne sont pas ou La"	"rouille"	"progresse encore su"	"1014-1021"	"type=DESEASE, form=rouille"
"BSV_Legumes_no30_cle49eb49"	"0% 40%"	"rouille"	"Pourcentage de plan"	"1841-1848"	"type=DESEASE, form=rouille"
"BSV_Legumes_no30_cle49eb49"	"% 0% 0% 0% 0% 0% 0%"	"Rouille"	"sur endive : d but"	"2053-2060"	"type=DESEASE, form=Rouille"
"BSV_Legumes_no30_cle49eb49"	"ve (suite) Endive :"	"Oïdium"	"La maladie n'a t ob"	"2944-2950"	"type=DESEASE, form=Oïdium"
"BSV_Legumes_no30_cle49eb49"	"rs Poireau quelques"	"thrips"	". Thrips Les maladie"	"3755-3761"	"type=DESEASE, form=thrips"
"BSV_Legumes_no30_cle49eb49"	"au quelques thrips."	"Thrips"	"Les maladies progre"	"3763-3769"	"type=DESEASE, form=Thrips"
"BSV_Legumes_no30_cle49eb49"	"peu ou pas Quelques"	"thrips"	"sont toujours obser"	"3815-3821"	"type=DESEASE, form=thrips"
"BSV_Legumes_no30_cle49eb49"	"plut t entre 1 et 6"	"thrips"	"par plante. Les tem"	"4079-4085"	"type=DESEASE, form=thrips"
"BSV_Legumes_no30_cle49eb49"	"C). cette semaine."	"Rouille"	"/ Stemphyllium / Mi"	"4357-4364"	"type=DESEASE, form=Rouille"
"BSV_Legumes_no30_cle49eb49"	"emaine derni re. La"	"rouille"	"reste tr s bien ma"	"4476-4483"	"type=DESEASE, form=rouille"
"BSV_Legumes_no33_cle4e7e9d-1"	"e : FREDON NPDC) La"	"rouille"	"et l'alternaria son"	"448-455"	"type=DESEASE, form=rouille"
"BSV_Legumes_no33_cle4e7e9d-1"	"ineuses sur poireau"	"Thrips"	"Peu de captures de"	"709-715"	"type=DESEASE, form=Thrips"
"BSV_Legumes_no33_cle4e7e9d-1"	"Peu de captures de"	"thrips"	"cette semaine. Les"	"735-741"	"type=DESEASE, form=thrips"
"BSV_Legumes_no33_cle4e7e9d-1"	") avec entre 1 et 6"	"thrips"	"par plante. Moins d"	"992-998"	"type=DESEASE, form=thrips"
"BSV_Legumes_no33_cle4e7e9d-1"	"du nombre moyen de"	"thrips"	"piégés par plaque e"	"1289-1295"	"type=DESEASE, form=thrips"
"BSV_Legumes_no33_cle4e7e9d-1"	"our Nombre moyen de"	"thrips"	"par plaque et par j"	"1342-1348"	"type=DESEASE, form=thrips"
"BSV_Legumes_no33_cle4e7e9d-1"	"du nombre moyen de"	"thrips"	"piégés par plaque e"	"1531-1537"	"type=DESEASE, form=thrips"
"BSV_Legumes_no33_cle4e7e9d-1"	"e par l'alternaria."	"Rouille"	"La rouille touche p"	"2177-2184"	"type=DESEASE, form=Rouille"
"BSV_Legumes_no33_cle4e7e9d-1"	"ernaria. Rouille La"	"rouille"	"touche presque tout"	"2188-2195"	"type=DESEASE, form=rouille"
"BSV_Legumes_no5_cle0a7ff2-1"	"ouche mineuse - Des"	"thrips"	"sur tout les fronts"	"129-135"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"source FREDON NPDC)"	"Thrips"	"Les thrips taient d"	"1396-1402"	"type=DESEASE, form=Thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"ON NPDC) Thrips Les"	"thrips"	"taient d j bien pr"	"1407-1413"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"parfois plus de 10"	"thrips"	"par plante. Sur oig"	"1626-1632"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"ail, l'activit des"	"thrips"	"est aussi signaler."	"1701-1707"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"sence ou piq res de"	"thrips"	"avec en moyenne 1 t"	"1822-1828"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"s avec en moyenne 1"	"thrips"	"par plantule (0,5 t"	"1847-1853"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"s par plantule (0,5"	"thrips"	"par feuille au stad"	"1872-1878"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"r oignon est de 2,2"	"thrips"	"par feuille. Piqûre"	"1958-1964"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"feuille. Piqûres de"	"thrips"	"sur oignons de bulb"	"1989-1995"	"type=DESEASE, form=thrips"
"BSV_Legumes_no5_cle0a7ff2-1"	"me le mildiou ou la"	"rouille"	", sp cifiquement sur"	"2601-2608"	"type=DESEASE, form=rouille"
"BSV_Legumes_no5_cle0a7ff2-1"	"zone humide pour la"	"rouille"	". A surveiller pour"	"2683-2690"	"type=DESEASE, form=rouille"
"BSV_Legumes_no5_du_8_juillet_2010_cle8f441d"	"aques de la période"	"froide"	"et humide. Actuelle"	"4114-4120"	"type=DESEASE, form=froide"
"BSV_Legumes_no5_du_8_juillet_2010_cle8f441d"	"ue : Risque faible."	"Fusariose"	"(Fusarium oxysporum"	"4510-4519"	"type=DESEASE, form=Fusariose"
"BSV_Legumes_no5_du_8_juillet_2010_cle8f441d"	"mes en progression."	"Oïdium"	"(Podosphaera xanthi"	"5041-5047"	"type=DESEASE, form=Oïdium"
"BSV_Legumes_no7_cle0912d2-1"	"ers signalements de"	"thrips"	"et de sitones OIGNO"	"142-148"	"type=DESEASE, form=thrips"
"BSV_Legumes_no7_cle0912d2-1"	"nts de thrips et de"	"sitones"	"OIGNON: Quelques d"	"155-162"	"type=DESEASE, form=sitones"
"BSV_Legumes_no7_cle0912d2-1"	"feuilles Sitone et"	"thrips"	"Sur les 10 parcelle"	"3021-3027"	"type=DESEASE, form=thrips"
"BSV_Legumes_no7_cle0912d2-1"	"par la pr sence de"	"thrips"	"et de sitones. Le g"	"3174-3180"	"type=DESEASE, form=thrips"
"BSV_Legumes_no7_cle0912d2-1"	"nce de thrips et de"	"sitones"	". Le graphique ci-co"	"3187-3194"	"type=DESEASE, form=sitones"
"BSV_Legumes_no7_cle0912d2-1"	"entage d'attaque de"	"sitones"	". Concernant les thr"	"3255-3262"	"type=DESEASE, form=sitones"
"BSV_Legumes_no7_cle0912d2-1"	"nes. Concernant les"	"thrips"	", on d nombre entre"	"3279-3285"	"type=DESEASE, form=thrips"
"BSV_Legumes_no7_cle0912d2-1"	"entre 0.16 et 0.44"	"thrips"	"en moyenne par plan"	"3318-3324"	"type=DESEASE, form=thrips"
"BSV_MARAICHAGE_N12_17072014"	"s dégâts en culture."	"Thrips"	": Maintenir la surv"	"556-562"	"type=DESEASE, form=Thrips"
"BSV_MARAICHAGE_N12_17072014"	"rbe rouge : Larves"	"Thrips"	"(Thrips tabaci) Les"	"8413-8419"	"type=DESEASE, form=Thrips"
"BSV_MARAICHAGE_N12_17072014"	"e : Larves Thrips ("	"Thrips"	"tabaci) Les thrips"	"8421-8427"	"type=DESEASE, form=Thrips"
"BSV_MARAICHAGE_N12_17072014"	"(Thrips tabaci) Les"	"thrips"	"sont toujours prése"	"8440-8446"	"type=DESEASE, form=thrips"
"BSV_MARAICHAGE_N12_17072014"	"au développement du"	"thrips"	". Mais les orages de"	"8649-8655"	"type=DESEASE, form=thrips"
"BSV_MELON_N_13_20062013_V3"	"ses sont en cours."	"Oïdium"	"Des conditions orag"	"3917-3923"	"type=DESEASE, form=Oïdium"
"BSV_MELON_N_13_20062013_V3"	"bles à l'apparition"	"d'oïdium"	"dans les parcelles."	"3980-3988"	"type=DESEASE, form=d'oïdium"
"BSV_MELON_N_18_26072012_V3"	"matiques actuelles."	"OïDIUM"	"Des symptômes sont"	"629-635"	"type=DESEASE, form=OïDIUM"
"BSV_MELON_N_18_26072012_V3"	"nouveaux symptômes"	"d'oïdium"	"sont signalés mais"	"1615-1623"	"type=DESEASE, form=d'oïdium"
"BSV_MELON_N_18_26072012_V3"	"lus chauds aux plus"	"froids"	"). Huit pyrales sont"	"3255-3261"	"type=DESEASE, form=froids"
"BSV_MELON_N_18_26072012_V3"	"certains secteurs."	"Oïdium"	"Des symptômes sont"	"5414-5420"	"type=DESEASE, form=Oïdium"
"BSV_N_04-ARBO-2014-03-06_cle811cb8"	"sion de la maladie."	"Oïdium"	"Le champignon respo"	"5293-5299"	"type=DESEASE, form=Oïdium"
"BSV_N_04-ARBO-2014-03-06_cle811cb8"	"celles vis-à-vis de"	"l'oïdium"	"doit s'effectuer en"	"6167-6175"	"type=DESEASE, form=l'oïdium"
"BSV_No1-MaraichageFraise-Framboise_cle8d6cc7"	"aleurodes pucerons"	"oïdium"	"botrytis du coeur F"	"157-163"	"type=DESEASE, form=oïdium"
"BSV_No1-MaraichageFraise-Framboise_cle8d6cc7"	"et bleues pour les"	"thrips"	"). Le nombre de plaq"	"3993-3999"	"type=DESEASE, form=thrips"
"BSV_No1-MaraichageFraise-Framboise_cle8d6cc7"	"s pour 10 feuilles."	"Oïdium"	"En parcelles chauff"	"5537-5543"	"type=DESEASE, form=Oïdium"
"BSV_No1-MaraichageFraise-Framboise_cle8d6cc7"	"premiers symptômes"	"d'oïdium"	". Maintenez une vigi"	"5701-5709"	"type=DESEASE, form=d'oïdium"
"BSV_No1-MaraichageFraise-Framboise_cle8d6cc7"	"2 Le temps sec et"	"froid"	"va limiter les péri"	"6118-6123"	"type=DESEASE, form=froid"
"BSV_No1-MaraichageFraise-Framboise_cle8d6cc7"	"oyers se développer."	"Oïdium"	": maintenez la vigi"	"6678-6684"	"type=DESEASE, form=Oïdium"
"BSV_No18-ARBO-2013-08-01_cle8db614"	"ent des monilioses."	"Rouille"	"Tavelure En parcell"	"12960-12967"	"type=DESEASE, form=Rouille"
"BSV_No18-ARBO-2013-08-01_cle8db614"	"les touchées par la"	"rouille"	"est en nette augmen"	"13226-13233"	"type=DESEASE, form=rouille"
"BSV_No18_cle86aa14-2"	"ie Communes Variété"	"Oïdium"	"Cerco Rouille Ramul"	"211-217"	"type=DESEASE, form=Oïdium"
"BSV_No18_cle86aa14-2"	"ariété Oïdium Cerco"	"Rouille"	"Ramulariose Oïdium"	"224-231"	"type=DESEASE, form=Rouille"
"BSV_No18_cle86aa14-2"	"Rouille Ramulariose"	"Oïdium"	"Cercosporiose Rouil"	"244-250"	"type=DESEASE, form=Oïdium"
"BSV_No18_cle86aa14-2"	"ïdium Cercosporiose"	"Rouille"	"Ramulariose Date du"	"265-272"	"type=DESEASE, form=Rouille"
"BSV_No18_cle86aa14-2"	"en particulier pour"	"l'oïdium"	"et la rouille. La r"	"2755-2763"	"type=DESEASE, form=l'oïdium"
"BSV_No18_cle86aa14-2"	"pour l'oïdium et la"	"rouille"	". La ramulariose est"	"2770-2777"	"type=DESEASE, form=rouille"
"BSV_No18_cle86aa14-2"	"e sur 100 feuilles)"	"Oïdium"	"Cercosporiose Ramul"	"3306-3312"	"type=DESEASE, form=Oïdium"
"BSV_No18_cle86aa14-2"	"poriose Ramulariose"	"Rouille"	"Maladies Seuil N°1"	"3339-3346"	"type=DESEASE, form=Rouille"
"BSV_No18_cle86aa14-2"	"nts champignons :.-"	"Rhizoctone"	"Brun : pourriture s"	"3887-3897"	"type=DESEASE, form=Rhizoctone"
"BSV_No18_cle86aa14-2"	"a surface du sol, -"	"Rhizoctone"	"Violet : feutrage v"	"3954-3964"	"type=DESEASE, form=Rhizoctone"
"BSV_No18_cle86aa14-2"	"18 du. 28 août 2013"	"Rhizoctone"	"brun Rhizoctone vio"	"4336-4346"	"type=DESEASE, form=Rhizoctone"
"BSV_No18_cle86aa14-2"	"013 Rhizoctone brun"	"Rhizoctone"	"violet Ce bulletin"	"4352-4362"	"type=DESEASE, form=Rhizoctone"
"BSV_No18_cle86aa14-2"	"ladies du feuillage"	"Oïdium"	": Mycélium blanc gr"	"4716-4722"	"type=DESEASE, form=Oïdium"
"BSV_No18_cle86aa14-2"	"ranulations noires."	"Rouille"	": Pustules poudreus"	"4805-4812"	"type=DESEASE, form=Rouille"
"BSV_No2-Grandes_Cultures_cle8a9796-1"	"ra en Aquitaine. 4)"	"Helminthosporiose"	"Nous n'avons observ"	"11333-11350"	"type=DESEASE, form=Helminthosporiose"
"BSV_No2-Grandes_Cultures_cle8a9796-1"	"ès peu de symptômes"	"d'helminthosporiose"	": un seul foyer ape"	"11398-11417"	"type=DESEASE, form=d'helminthosporiose"
"BSV_No20-Viticulture_cle0b8b97-1"	"parasites Mildiou"	"Oïdium"	"Esca/Black Dead Arm"	"116-122"	"type=DESEASE, form=Oïdium"
"BSV_No20-Viticulture_cle0b8b97-1"	"à maturitéMildiou,"	"oïdium"	": légère évolution"	"1496-1502"	"type=DESEASE, form=oïdium"
"BSV_No20-Viticulture_cle0b8b97-1"	"us forme mosaïque."	"Oïdium"	"Observations : Glob"	"3267-3273"	"type=DESEASE, form=Oïdium"
"BSV_No20-Viticulture_cle0b8b97-1"	"(source CA24). Des"	"Thrips"	"sont signalés sur j"	"5980-5986"	"type=DESEASE, form=Thrips"
"BSV_No25_SEMAINE_18_DU_24-4-13_AU_1-5-13_V1_cle83ad28"	"es). La présence de"	"thrips"	"est toujours observ"	"6379-6385"	"type=DESEASE, form=thrips"
"BSV_No25_SEMAINE_18_DU_24-4-13_AU_1-5-13_V1_cle83ad28"	". Analyse du risque"	"Thrips"	"Présence relevée da"	"6442-6448"	"type=DESEASE, form=Thrips"
"BSV_No25_SEMAINE_18_DU_24-4-13_AU_1-5-13_V1_cle83ad28"	"rcelles (de 0,6 à 1"	"thrips"	"en moyenne par bala"	"6495-6501"	"type=DESEASE, form=thrips"
"BSV_No25_SEMAINE_18_DU_24-4-13_AU_1-5-13_V1_cle83ad28"	"l de nuisibilité (5"	"thrips"	"par balayage). Le r"	"6665-6671"	"type=DESEASE, form=thrips"
"BSV_Normandie_no2-2014_reduit_cle8658d4"	"nectria rousseliana"	"Rouille"	"du buis Phytophthor"	"2445-2452"	"type=DESEASE, form=Rouille"
"BSV_Normandie_no2-2014_reduit_cle8658d4"	"thora flétrissement"	"Fusariose"	"Puccinai buxi Phyto"	"2488-2497"	"type=DESEASE, form=Fusariose"
"BSV_Normandie_no2-2014_reduit_cle8658d4"	"ructification de la"	"rouille"	"de la rouille du bu"	"5374-5381"	"type=DESEASE, form=rouille"
"BSV_Normandie_no2-2014_reduit_cle8658d4"	"de la rouille de la"	"rouille"	"du buis forment des"	"5388-5395"	"type=DESEASE, form=rouille"
"BSV_Normandie_no2-2014_reduit_cle8658d4"	"uxicola provoque la"	"fusariose"	"qui n'attaque que d"	"5703-5712"	"type=DESEASE, form=fusariose"
"BSV_Normandie_no2-2014_reduit_cle8658d4"	"variétés sensibles"	"Rouille"	"du buis Ecarter le"	"6927-6934"	"type=DESEASE, form=Rouille"
"BSV_OLEAGINEUX_No9-14_V1-1_cle4c733d"	". Analyse du risque"	"Thrips - lin"	"d'hiver Des thrips"	"5317-5329"	"type=DESEASE, form=Thrips - lin"
"BSV_OLEAGINEUX_No9-14_V1-1_cle4c733d"	"s - lin d'hiver Des"	"thrips"	"ont été observés da"	"5342-5348"	"type=DESEASE, form=thrips"
"BSV_OLEAGINEUX_No9-14_V1-1_cle4c733d"	"éagineux d'hiver (2"	"thrips"	"en moyenne par bala"	"5413-5419"	"type=DESEASE, form=thrips"
"BSV_Olivier_PACA_12_31102014_cle8d1ad1"	"lus ralentie par le"	"refroidissement"	"des températures. L"	"182-197"	"type=DESEASE, form=refroidissement"
"BSV_Ornement_Normandie_10_cle0b371a"	"observés sur Sébum."	"THRIPS"	"On observe de nombr"	"715-721"	"type=DESEASE, form=THRIPS"
"BSV_Ornement_Normandie_10_cle0b371a"	"dultes et larves de"	"thrips"	"sur cyclamens, géra"	"766-772"	"type=DESEASE, form=thrips"
"BSV_Ornement_Normandie_10_cle0b371a"	"santhèmes. Larve de"	"thrips"	", taille réelle 0,6"	"853-859"	"type=DESEASE, form=thrips"
"BSV_Ornement_Normandie_10_cle0b371a"	"oducteurs MALADIES"	"FUSARIOSE"	"De faibles attaques"	"1906-1915"	"type=DESEASE, form=FUSARIOSE"
"BSV_Ornement_Normandie_n-08-2012_cle0693f1"	"Pucerons"	"Thrips"	"Quelques larves"	"1132-1138"	"type=DESEASE, form=Thrips"
"BSV_Ornement_Normandie_n-08-2012_cle0693f1"	"n état général."	"Rouille"	"Botrytis"	"1761-1768"	"type=DESEASE, form=Rouille"
"BSV_Ornement_Normandie_n-08-2012_cle0693f1"	"ns inhabituelles de"	"froid"	"durant le mois de f"	"2167-2172"	"type=DESEASE, form=froid"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"résent sous abri où"	"l'oïdium"	"fait son retour dan"	"806-814"	"type=DESEASE, form=l'oïdium"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"plantes infestées."	"Thrips"	": Les larves et les"	"3332-3338"	"type=DESEASE, form=Thrips"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"races de piqûres de"	"thrips"	"sur le feuillage d'"	"4017-4023"	"type=DESEASE, form=thrips"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"races de piqûres de"	"thrips"	"sur une fleur d'un"	"4090-4096"	"type=DESEASE, form=thrips"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"A AD D II E ESS : :"	"Oïdium"	": CU L T U R E S O R"	"5096-5102"	"type=DESEASE, form=Oïdium"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"serres en journée !"	"Oïdium"	"sur pensée (Horti-D"	"5414-5420"	"type=DESEASE, form=Oïdium"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"ur pensée (Horti-D)"	"Fusariose"	": Dans un établisse"	"5442-5451"	"type=DESEASE, form=Fusariose"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"pement rapide de la"	"fusariose"	". Evitez le stress h"	"5634-5643"	"type=DESEASE, form=fusariose"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"IONS REGLEMENTAIRES"	"Rouille"	"blanche du chrysant"	"6007-6014"	"type=DESEASE, form=Rouille"
"BSV_Ornement_Normandie_n-20-2012_cle04a5f3"	"iminer tout déchet."	"Rouille"	"blanche du chrysant"	"6693-6700"	"type=DESEASE, form=Rouille"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"ravageurs comme les"	"thrips"	", les chenilles ou e"	"822-828"	"type=DESEASE, form=thrips"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"Mycocentrospora et"	"d'oïdium"	"sont observées sur"	"907-915"	"type=DESEASE, form=d'oïdium"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"vre : à surveiller."	"Thrips"	"(5 établissements c"	"4239-4245"	"type=DESEASE, form=Thrips"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"sont favorables aux"	"thrips"	". Pensez à faire le"	"4573-4579"	"type=DESEASE, form=thrips"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"illez, etc...). Les"	"thrips"	"peuvent être vecteu"	"4728-4734"	"type=DESEASE, form=thrips"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"t de cette maladie."	"Oïdium"	"(1 établissement co"	"5216-5222"	"type=DESEASE, form=Oïdium"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"Une faible attaque"	"d'oïdium"	"a été observée sur"	"5271-5279"	"type=DESEASE, form=d'oïdium"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"es dans la culture."	"Thrips"	"Présence ponctuelle"	"6066-6072"	"type=DESEASE, form=Thrips"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"me HORTI D Maladies"	"Rouille"	"blanche Autres Pas"	"6309-6316"	"type=DESEASE, form=Rouille"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"s un établissement."	"Thrips"	"Maladies Oïdium Déb"	"6608-6614"	"type=DESEASE, form=Thrips"
"BSV_Ornement_Normandie_n-20-2014_cle0bad54"	"nt. Thrips Maladies"	"Oïdium"	"Début d'attaques, p"	"6624-6630"	"type=DESEASE, form=Oïdium"
"BSV_Ornement_Normandie_n-22-2012_cle0bf1cb"	": Plus l'hiver est"	"froid"	", plus la mortalité"	"2805-2810"	"type=DESEASE, form=froid"
"BSV_Ornement_Normandie_n-25-2014_cle08f311"	"e faible attaque de"	"rouille"	"a été observée sur"	"901-908"	"type=DESEASE, form=rouille"
"BSV_Ornement_Normandie_n-25-2014_cle08f311"	"culture de pensée."	"Rouille"	"(1 établissement co"	"3796-3803"	"type=DESEASE, form=Rouille"
"BSV_Ornement_Normandie_n-25-2014_cle08f311"	"é) : La présence de"	"rouille"	"a été relevée sur c"	"3848-3855"	"type=DESEASE, form=rouille"
"BSV_PACA_1_18032014_cle862463"	"qués par un coup de"	"froid"	", une asphyxie racin"	"4564-4569"	"type=DESEASE, form=froid"
"BSV_PACA_1_18032014_cle862463"	"taque d'hylésine :-"	"froid"	": l'hiver 2013/2014"	"4656-4661"	"type=DESEASE, form=froid"
"BSV_PACA_5_03072012_cle819e12"	"ant pas souffert du"	"froid"	"a été hétérogène. E"	"307-312"	"type=DESEASE, form=froid"
"BSV_PACA_Arbo_13_3_aout_2011_cle83d227"	"nce de ces fentes."	"ROUILLE"	"Présence de taches"	"15489-15496"	"type=DESEASE, form=ROUILLE"
"BSV_PACA_Arbo_13_3_aout_2011_cle83d227"	"nos conditions, la"	"rouille"	"grillagée n'effectu"	"15576-15583"	"type=DESEASE, form=rouille"
"BSV_POMPOIR_12_18juin2014"	"5 % Moyen> 5 % Fort"	"Oïdium"	"(Podosphaera leucot"	"3952-3958"	"type=DESEASE, form=Oïdium"
"BSV_POMPOIR_12_18juin2014"	"luation du risque -"	"oïdium"	": Les jeunes feuill"	"4209-4215"	"type=DESEASE, form=oïdium"
"BSV_POMPOIR_12_18juin2014"	"r sont favorables à"	"l'oïdium"	". Les conditions cli"	"4433-4441"	"type=DESEASE, form=l'oïdium"
"BSV_POMPOIR_12_18juin2014"	"au développement de"	"l'oïdium"	". Elles pourraient l"	"4520-4528"	"type=DESEASE, form=l'oïdium"
"BSV_POMPOI_15_7juin2013"	"5 % Moyen 5 % Fort"	"Oïdium"	"(Podosphaera leucot"	"3698-3704"	"type=DESEASE, form=Oïdium"
"BSV_POMPOI_15_7juin2013"	"r sont favorables à"	"l'oïdium"	". Réaliser quelques"	"4343-4351"	"type=DESEASE, form=l'oïdium"
"BSV_POMPOI_15_7juin2013"	"les oïdiée périodes"	"froides"	"et humides, ainsi q"	"4713-4720"	"type=DESEASE, form=froides"
"BSV_POMPOI_15_7juin2013"	"es, soyez vigilant."	"Oïdium"	": Risque en cours."	"19083-19089"	"type=DESEASE, form=Oïdium"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"x et Féverole N° O6"	"ROUILLE"	"DU POIS (U ROMYCES"	"15729-15736"	"type=DESEASE, form=ROUILLE"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"de 5 à 10 q/ha. La"	"rouille"	"se manifeste sur le"	"16097-16104"	"type=DESEASE, form=rouille"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"développement de la"	"rouille"	"peut être très rapi"	"16373-16380"	"type=DESEASE, form=rouille"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"t ses parcelles. La"	"rouille"	"peut entraîner jusq"	"16460-16467"	"type=DESEASE, form=rouille"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"IS Les symptômes de"	"rouille"	"doivent être survei"	"16636-16643"	"type=DESEASE, form=rouille"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"sque la présence de"	"rouille"	"est constatée dans"	"16857-16864"	"type=DESEASE, form=rouille"
"BSV_Pois_Feverole_2011_no6_V2_cle8d1e15"	"'une observation de"	"rouille"	": toutes les parcel"	"17162-17169"	"type=DESEASE, form=rouille"
