"bsv"	"type"	"length"	"context"	"word"	"prefLabel"	"context"	"location"	"features"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"es pommes. Pour les"	"choux"	"chou"	"d'hiver, le risque"	"10344-10349"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"endrés au cœur d'un"	"chou"	"chou potager"	"Aleurode : Des"	"10681-10685"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=chou"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"endrés au cœur d'un"	"chou"	"chou"	"Aleurode : Des"	"10681-10685"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ns les parcelles de"	"choux de Milan"	"chou de Milan"	"(exceptées celles d"	"10752-10766"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_Milan, skos-prefLabel=chou de Milan, form=choux de Milan"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ns les parcelles de"	"choux"	"chou potager"	"de Milan (exceptées"	"10752-10757"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ns les parcelles de"	"choux"	"chou"	"de Milan (exceptées"	"10752-10757"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ntiellement sur les"	"choux de Milan"	"chou de Milan"	"et de Bruxelles. Ch"	"11087-11101"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_Milan, skos-prefLabel=chou de Milan, form=choux de Milan"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ntiellement sur les"	"choux"	"chou potager"	"de Milan et de Brux"	"11087-11092"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ntiellement sur les"	"choux"	"chou"	"de Milan et de Brux"	"11087-11092"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"quatre parcelles de"	"choux"	"chou potager"	"sur 4 à 20% des pla"	"11306-11311"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"quatre parcelles de"	"choux"	"chou"	"sur 4 à 20% des pla"	"11306-11311"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ltes de piéride sur"	"pomme"	"pommier"	"Evolution du risque"	"11657-11662"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=pomme"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"bservez le cœur des"	"choux"	"chou potager"	"sur les jeunes plan"	"11823-11828"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"bservez le cœur des"	"choux"	"chou"	"sur les jeunes plan"	"11823-11828"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"pénètrent dans les"	"pommes"	"pommier"	"et y laissent des d"	"12022-12028"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommiers, skos-prefLabel=pommier, form=pommes"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"des déjections. 6"	"SALADE"	"salade"	": Suivi :"	"12062-12068"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=SALADE"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ntation au sein des"	"laitues"	"laitue"	"mais restent variab"	"12719-12726"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=laitues"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"quatre parcelles de"	"laitue"	"laitue"	"au Mont Saint Miche"	"12909-12915"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=laitue"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"qûres de thrips sur"	"laitue"	"laitue"	"Puceron : C"	"13382-13388"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=laitue"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"s deux parcelles de"	"laitue"	"laitue"	"au nord de Caen sur"	"13537-13543"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=laitue"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"s de frais : 20% de"	"salades"	"salade"	"occupées par au moi"	"13782-13789"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=salades"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"lonie au cœur d'une"	"laitue"	"laitue"	"Evolution du ri"	"14067-14073"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=laitue"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"éodé à la parcelle."	"CAROTTE"	"carotte"	"PERSIL - CELERI :"	"16704-16711"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=CAROTTE"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"a parcelle. CAROTTE"	"PERSIL"	"persil"	"- CELERI :"	"16712-16718"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=PERSIL"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"s 1 parcelle de"	"persil"	"persil"	"1 parcelle de c"	"16970-16976"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"l 1 parcelle de"	"carotte"	"carotte"	"2 parcelles de"	"16995-17002"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"2 parcelles de"	"céleri rave"	"céleri-rave"	"3 parcelles de"	"17022-17033"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris_raves, skos-prefLabel=céleri-rave, form=céleri rave"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"2 parcelles de"	"céleri"	"céleri"	"rave 3 parcelle"	"17022-17028"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"3 parcelles de"	"céleri rave"	"céleri-rave"	"5 parcelles de"	"17053-17064"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris_raves, skos-prefLabel=céleri-rave, form=céleri rave"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"3 parcelles de"	"céleri"	"céleri"	"rave 5 parcelle"	"17053-17059"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"5 parcelles de"	"carotte"	"carotte"	"5 parcelles de"	"17084-17091"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"5 parcelles de"	"carotte"	"carotte"	"dont 1 en AB 2"	"17111-17118"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"2 parcelles de"	"carotte"	"carotte"	"1 parcelle de c"	"17151-17158"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"e 1 parcelle de"	"céleri rave"	"céleri-rave"	"en AB 3 parcell"	"17177-17188"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris_raves, skos-prefLabel=céleri-rave, form=céleri rave"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"e 1 parcelle de"	"céleri"	"céleri"	"rave en AB 3 pa"	"17177-17183"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"3 parcelles de"	"carotte"	"carotte"	"2 parcelles de"	"17214-17221"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"2 parcelles de"	"persil"	"persil"	"2 parcelles de"	"17241-17247"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"2 parcelles de"	"céleri"	"céleri"	"branche 1 parce"	"17267-17273"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"e 1 parcelle de"	"persil"	"persil"	"1 parcelle de c"	"17300-17306"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"l 1 parcelle de"	"carotte"	"carotte"	"AB 1 parcelle d"	"17325-17332"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"B 1 parcelle de"	"persil"	"persil"	"1 parcelle de c"	"17354-17360"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"l 1 parcelle de"	"céleri rave"	"céleri-rave"	"Stade"	"17379-17390"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris_raves, skos-prefLabel=céleri-rave, form=céleri rave"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"l 1 parcelle de"	"céleri"	"céleri"	"rave Stad"	"17379-17385"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"Stade"	"Persil"	"persil"	": croissance fe"	"17417-17423"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=Persil"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"euillage."	"Céleri"	"céleri"	": grossissement"	"17462-17468"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=Céleri"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"foliaire."	"Carotte"	"carotte"	": grossissement"	"17534-17541"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=Carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"e. Mouche de la"	"carotte"	"carotte"	": Relevé de"	"17597-17604"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"dans la parcelle de"	"persil"	"persil"	"au nord de Caen. Mo"	"17872-17878"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ns les parcelles de"	"céleri"	"céleri"	"et en petite progre"	"17965-17971"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ns les parcelles de"	"carotte"	"carotte"	". Côte ouest du Cote"	"18019-18026"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"ptômes d'oïdium sur"	"carotte"	"carotte"	"Septoriose : Cette"	"18972-18979"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=carotte"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"les. Septoriose sur"	"céleri rave"	"céleri-rave"	"11 BSV Normandie n"	"19348-19359"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris_raves, skos-prefLabel=céleri-rave, form=céleri rave"
"2019_BSV_Normandie_leg_22_sem35_cle43a9ca"	"html"	"20822"	"les. Septoriose sur"	"céleri"	"céleri"	"rave 11 BSV Norman"	"19348-19354"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"TE DU VEGETAL CORSE"	"MARAÎCHAGE"	"maraîchage"	"n°3 - 8 juillet 201"	"72-82"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=MARAÎCHAGE"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ous abris. SOMMAIRE"	"Tomate"	"tomate"	"Concombre Aubergine"	"220-226"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=Tomate"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"is. SOMMAIRE Tomate"	"Concombre"	"concombre"	"Aubergine Courgette"	"227-236"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Concombres, skos-prefLabel=concombre, form=Concombre"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"RE Tomate Concombre"	"Aubergine"	"aubergine"	"Courgette Melon Oig"	"237-246"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Aubergines, skos-prefLabel=aubergine, form=Aubergine"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"Concombre Aubergine"	"Courgette"	"courgette"	"Melon Oignon Choux"	"247-256"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Courgettes, skos-prefLabel=courgette, form=Courgette"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"Aubergine Courgette"	"Melon"	"melon"	"Oignon Choux Basili"	"257-262"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Melons, skos-prefLabel=melon, form=Melon"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ine Courgette Melon"	"Oignon"	"oignon"	"Choux Basilic Prévi"	"263-269"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=Oignon"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"rgette Melon Oignon"	"Choux"	"chou potager"	"Basilic Prévision m"	"270-275"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=Choux"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"rgette Melon Oignon"	"Choux"	"chou"	"Basilic Prévision m"	"270-275"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=Choux"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"Melon Oignon Choux"	"Basilic"	"basilic"	"Prévision météo Lie"	"276-283"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Basilics, skos-prefLabel=basilic, form=Basilic"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"t du plan ECOPHYTO."	"TOMATE"	"tomate"	"SOUS ABRI FROID St"	"937-943"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=TOMATE"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"té du Végétal Corse"	"Maraîchage"	"maraîchage"	"n°3 8 juillet 2019"	"2586-2596"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=Maraîchage"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"iou sur feuilles de"	"tomates"	"tomate"	"(A. Broggio) Noctue"	"2786-2793"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomates"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"rate qui empêche la"	"tomate"	"tomate"	"d'absorber d'autres"	"4102-4108"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomate"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"éviter les coups de"	"soleils"	"tournesol"	"). Assurer une ferti"	"5585-5592"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=soleils"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"té du Végétal Corse"	"Maraîchage"	"maraîchage"	"n°3 8 juillet 2019"	"5776-5786"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=Maraîchage"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"eut être effectuée."	"TOMATE"	"tomate"	"PLEIN CHAMP Stade"	"6255-6261"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=TOMATE"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ans les cultures de"	"tomate"	"tomate"	"qui ont souffert du"	"7421-7427"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomate"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ose sur feuilles de"	"tomates"	"tomate"	"(A. Broggio) Mildio"	"7899-7906"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomates"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"té du Végétal Corse"	"Maraîchage"	"maraîchage"	"n°3 8 juillet 2019"	"8303-8313"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=Maraîchage"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"juillet 2019 3/10"	"CONCOMBRE"	"concombre"	"- SOUS ABRI FROID S"	"8339-8348"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Concombres, skos-prefLabel=concombre, form=CONCOMBRE"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"iges et feuilles de"	"concombres"	"concombre"	"(A. Broggio) Thrips"	"9564-9574"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Concombres, skos-prefLabel=concombre, match=conj, form=concombres"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"utte biologique sur"	"tomate"	"tomate"	"car ils ne s'instal"	"9987-9993"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomate"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"'installent pas sur"	"tomate"	"tomate"	". Autre solution : f"	"10026-10032"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomate"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"iliaires indigènes."	"AUBERGINE"	"aubergine"	"SOUS TUNNEL ET PLEI"	"10138-10147"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Aubergines, skos-prefLabel=aubergine, form=AUBERGINE"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"té du Végétal Corse"	"Maraîchage"	"maraîchage"	"n°3 8 juillet 2019"	"10569-10579"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=Maraîchage"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"zones (surtout sur"	"aubergines"	"aubergine"	"blanches).Évaluatio"	"11677-11687"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Aubergines, skos-prefLabel=aubergine, form=aubergines"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ies cryptogamiques."	"COURGETTE"	"courgette"	"SOUS ABRI ET PLEIN"	"11960-11969"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Courgettes, skos-prefLabel=courgette, form=COURGETTE"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ttaque récurrentes."	"MELON"	"melon"	"Stade phénologique"	"12585-12590"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Melons, skos-prefLabel=melon, form=MELON"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"Les 1ère séries de"	"melon"	"melon"	"sont actuellement e"	"12738-12743"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Melons, skos-prefLabel=melon, form=melon"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"té du Végétal Corse"	"Maraîchage"	"maraîchage"	"n°3 8 juillet 2019"	"13104-13114"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=Maraîchage"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"tre efficace) : les"	"céréales"	"céréale"	"ne semblent pas êtr"	"13200-13208"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"atures. Grillure du"	"melon"	"melon"	"Observation : Forte"	"14954-14959"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Melons, skos-prefLabel=melon, form=melon"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ômes de grillure du"	"melon"	"melon"	"sur feuillage (A. B"	"15588-15593"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Melons, skos-prefLabel=melon, form=melon"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"illage (A. Broggio)"	"OIGNON"	"oignon"	"PLEIN CHAMP Stade p"	"15621-15627"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=OIGNON"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"té du Végétal Corse"	"Maraîchage"	"maraîchage"	"n°3 8 juillet 2019"	"15850-15860"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=Maraîchage"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"rriture blanche sur"	"oignon"	"oignon"	"se développe plus r"	"15942-15948"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"t aérer au maximum."	"CHOUX"	"chou potager"	"Stade phénologique"	"17088-17093"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=CHOUX"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"t aérer au maximum."	"CHOUX"	"chou"	"Stade phénologique"	"17088-17093"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=CHOUX"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"les altises sur les"	"choux"	"chou potager"	"en AB. Possibilité"	"17656-17661"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=choux"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"les altises sur les"	"choux"	"chou"	"en AB. Possibilité"	"17656-17661"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ses sur feuilles de"	"choux"	"chou potager"	"(O. Audibert) BASIL"	"17783-17788"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_potagers, skos-prefLabel=chou potager, form=choux"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"ses sur feuilles de"	"choux"	"chou"	"(O. Audibert) BASIL"	"17783-17788"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_Corse_Maraichage_3_8juillet_2019_cle4de2c4"	"html"	"25264"	"choux (O. Audibert)"	"BASILIC"	"basilic"	"Stade phénologique"	"17803-17810"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Basilics, skos-prefLabel=basilic, form=BASILIC"
