"bsv"	"type"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"BSV_Legumes_132019_cle871f9a"	"html"	"4658"	"P."	"signalés sur 4% des"	"endives, c'est"	"endive , c'est"	""	"en nette diminution"	"13142-13156"	"type=N_PUN_N, match=fcu, form=endives, c'est"
"BSV_Legumes_132019_cle871f9a"	"html"	"4658"	"P."	"40 plantes hôtes) :"	"haricot, concombre, épinard, tomate, radis, navet, oignon, poireau, pomme de terre"	"haricot , concombre , épinard , tomate , radis , navet , oignon , poireau , pomme de terre"	""	"Les femelles appréc"	"21300-21382"	"type=N_PUN_N, match=fcu, form=haricot, concombre, épinard, tomate, radis, navet, oignon, poireau, pomme de terre"
"BSV_Legumes_132019_cle871f9a"	"html"	"4658"	"P. SMALL."	"DELASSUS-PLRN; Chou-"	"fleur, choux"	"fleur , chou"	""	": F. SIMEON -PLRN;"	"23903-23915"	"type=N_PUN_N, match=fcu, form=fleur, choux"
"BSV_Legumes_132019_cle871f9a"	"html"	"4658"	"P. SMALL."	"; Carotte, Epinard,"	"Pois de conserve, Haricots"	"pois de conserve , haricot"	""	"verts et Scorsonère"	"24010-24036"	"type=N_PUN_N, match=fcu, form=Pois de conserve, Haricots"
"BSV_Legumes_212019_cle835ca3"	"html"	"3860"	"P."	"d'œufs, trous dans"	"les gousses et les feuilles"	"le gousse et le feuille"	""	"). Papillon Heliothi"	"1080-1107"	"type=N_KON_N, match=fcu, form=les gousses et les feuilles"
"BSV_Legumes_212019_cle835ca3"	"html"	"3860"	"P."	"et irrégulières sur"	"les tiges et les gousses"	"le tige et le gousse"	""	"qui évoluent en myc"	"1908-1932"	"type=N_KON_N, match=fcu, form=les tiges et les gousses"
"BSV_Legumes_212019_cle835ca3"	"html"	"3860"	"FIGURE. FIGCAPTION."	"s pour le suivi des"	"mouches de la carotte et niveaux de captures"	"mouche de le carotte et niveau de capture"	""	"(mouche/piège/semai"	"3833-3877"	"type=N_KON_N, match=fcu, form=mouches de la carotte et niveaux de captures"
"BSV_Legumes_212019_cle835ca3"	"html"	"3860"	"P. SMALL."	"DELASSUS-PLRN; Chou-"	"fleur, choux"	"fleur , chou"	""	": F. SIMEON -PLRN;"	"20156-20168"	"type=N_PUN_N, match=fcu, form=fleur, choux"
"BSV_Legumes_212019_cle835ca3"	"html"	"3860"	"P. SMALL."	"; Carotte, Epinard,"	"Pois de conserve, Haricots"	"pois de conserve , haricot"	""	"verts et Scorsonère"	"20263-20289"	"type=N_PUN_N, match=fcu, form=Pois de conserve, Haricots"
"BSV_Legumes_262019_cle8bd5e8"	"html"	"2971"	"P. SMALL."	"DELASSUS-PLRN; Chou-"	"fleur, choux"	"fleur , chou"	""	": F. SIMEON -PLRN;"	"14507-14519"	"type=N_PUN_N, match=fcu, form=fleur, choux"
"BSV_Legumes_262019_cle8bd5e8"	"html"	"2971"	"P. SMALL."	"; Carotte, Epinard,"	"Pois de conserve, Haricots"	"pois de conserve , haricot"	""	"verts et Scorsonère"	"14614-14640"	"type=N_PUN_N, match=fcu, form=Pois de conserve, Haricots"
"BSV_Legumes_322019_2__cle44e13b"	"html"	"2297"	"P."	"nt été signalés sur"	"épinard de printemps et d'automne"	"épinard de printemps et d'automne"	""	". Bulletin de Santé"	"9171-9204"	"type=N_KON_N, match=fcu, form=épinard de printemps et d'automne"
"BSV_Legumes_322019_2__cle44e13b"	"html"	"2297"	"TABLE. TBODY. TR. TD."	"la répartition des"	"parcelles de haricot et flageolet"	"parcelle de haricot et flageolet"	""	": Ravageu"	"9540-9573"	"type=N_KON_N, match=fcu, form=parcelles de haricot et flageolet"
"BSV_Legumes_322019_2__cle44e13b"	"html"	"2297"	"P. SMALL."	"DELASSUS-PLRN; Chou-"	"fleur, choux"	"fleur , chou"	""	": F. SIMEON -PLRN;"	"13582-13594"	"type=N_PUN_N, match=fcu, form=fleur, choux"
"BSV_Legumes_322019_2__cle44e13b"	"html"	"2297"	"P. SMALL."	"; Carotte, Epinard,"	"Pois de conserve, Haricots"	"pois de conserve , haricot"	""	"verts et Scorsonère"	"13685-13711"	"type=N_PUN_N, match=fcu, form=Pois de conserve, Haricots"
"BSV_Legumes_industries_2019_No20_cle06a888"	"html"	"1273"	"P."	"nt sensible (jeunes"	"pommes, pollution des lots"	"pomme , pollution du lot"	""	"possible) que par l"	"6195-6221"	"type=N_PUN_N, match=fcu, form=pommes, pollution des lots"
"BSV_Legumes_industries_2019_No20_cle06a888"	"html"	"1273"	"P."	"ui se développe sur"	"choux et navets"	"chou et navet"	""	". L'adulte est orang"	"6390-6405"	"type=N_KON_N, match=fcu, form=choux et navets"
"BSV_Legumes_n_08_du_17_07_19_cle838d16"	"html"	"2254"	"P."	"ntes sont en pleine"	"fleur, la tubérisation"	"fleur , le tubérisation"	""	"allant jusqu'à 100%"	"833-855"	"type=N_PUN_N, match=fcu, form=fleur, la tubérisation"
"BSV_Legumes_n_08_du_17_07_19_cle838d16"	"html"	"2254"	"FIGURE. FIGCAPTION."	"erons parasités sur"	"tomate, l'un"	"tomate , l'un"	""	"par Praon sp. (indi"	"7159-7171"	"type=N_PUN_N, match=fcu, form=tomate, l'un"
"BSV_MARAICHAGE_2019_02_cle0c5c84"	"html"	"876"	"P."	"égumes industriels,"	"arboriculture, maraîchage, pépinière"	"arboriculture , maraîchage , pépinière"	""	"horticulture, zones"	"4719-4755"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage, pépinière"
"BSV_MARAICHAGE_2019_02_cle0c5c84"	"html"	"876"	"P."	"raîchage, pépinière"	"horticulture, zones"	"horticulture , zone"	""	"non agricoles. Page"	"4756-4775"	"type=N_PUN_N, match=fcu, form=horticulture, zones"
"BSV_MARAICHAGE_2019_15_cle04166a"	"html"	"2314"	"P."	"égumes industriels,"	"arboriculture, maraîchage, pépinière"	"arboriculture , maraîchage , pépinière"	""	"horticulture. Page"	"12173-12209"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage, pépinière"
"BSV_MARAICHAGE_2019_23_cle0745ab"	"html"	"1238"	"P."	"égumes industriels,"	"arboriculture, maraîchage, pépinière"	"arboriculture , maraîchage , pépinière"	""	"horticulture. Page"	"6515-6551"	"type=N_PUN_N, match=fcu, form=arboriculture, maraîchage, pépinière"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"H2."	"e variété sensible."	"Carotte et céleri"	"carotte et céleri"	""	"-rave Mouche de la c"	"2030-2047"	"type=N_KON_N, match=fcu, form=Carotte et céleri"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"ion sont notées sur"	"ciboulettes, aillets"	"ciboulette , aillets"	""	". Autres légumes Au"	"2342-2362"	"type=N_PUN_N, match=fcu, form=ciboulettes, aillets"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"ts . Autres légumes"	"Aubergines, concombres, courgettes"	"aubergine , concombre , courgette"	""	"(informations tour"	"2380-2414"	"type=N_PUN_N, match=fcu, form=Aubergines, concombres, courgettes"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"bords (ex : morelle"	"noire, datura, repousses de tomate"	"noir|noire , datura , repousse de tomate"	""	") ; protéger les ouv"	"6232-6266"	"type=N_PUN_N, match=fcu, form=noire, datura, repousses de tomate"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"sont signalées sur"	"poivrons, aubergines et concombres"	"poivron , aubergine et concombre"	""	"). On peut remarquer"	"8259-8293"	"type=N_PUN_N_KON_N, match=fcu, form=poivrons, aubergines et concombres"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"H1."	"e variété sensible."	"Carotte et céleri"	"carotte et céleri"	""	"-rave Mouche de la c"	"9365-9382"	"type=N_KON_N, match=fcu, form=Carotte et céleri"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"gie particulière de"	"la mouche de la carotte, la réalisation de piégeages"	"le mouche de le carotte , le réalisation de piégeage"	""	"à la parcelle perme"	"9464-9516"	"type=N_PUN_N, match=fcu, form=la mouche de la carotte, la réalisation de piégeages"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"ièrement notées sur"	"ciboulette, aillets"	"ciboulette , aillets"	""	"et plus généralemen"	"10740-10759"	"type=N_PUN_N, match=fcu, form=ciboulette, aillets"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"H2."	"légumes Aubergine,"	"concombre, courgettes et d'autres"	"concombre , courgette et d'autres"	""	"légumes sous abris"	"11139-11172"	"type=N_PUN_N_KON_N, match=fcu, form=concombre, courgettes et d'autres"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"ezara viridula) sur"	"aubergine et concombre"	"aubergine et concombre"	""	". Le descriptif des"	"12000-12022"	"type=N_KON_N, match=fcu, form=aubergine et concombre"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"sont en place dans"	"les vergers et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"14681-14708"	"type=N_KON_N, match=fcu, form=les vergers et les cultures"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"fruitières (pêcher,"	"poirier, mangue, banane"	"poirier , mangue , banane"	""	",...), agrumes (citr"	"16249-16272"	"type=N_PUN_N, match=fcu, form=poirier, mangue, banane"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"...) et légumières ("	"tomate, poivron"	"tomate , poivron"	""	", aubergine, melon,"	"16323-16338"	"type=N_PUN_N, match=fcu, form=tomate, poivron"
"BSV_MARAICHAGE_Nord_NA_02_20190507_cle85ab9d"	"html"	"3207"	"P."	"poivron, aubergine,"	"melon, courge"	"melon , courge"	""	",...). Bactrocera do"	"16351-16364"	"type=N_PUN_N, match=fcu, form=melon, courge"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"H2."	"n site en Charente."	"Carotte et céleri"	"carotte et céleri"	""	"-rave Mouche de la c"	"1593-1610"	"type=N_KON_N, match=fcu, form=Carotte et céleri"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"H1."	"22 août 2019 4/11"	"Carotte et céleri"	"carotte et céleri"	""	"-rave Mouche de la c"	"11705-11722"	"type=N_KON_N, match=fcu, form=Carotte et céleri"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"gie particulière de"	"la mouche de la carotte, la réalisation de piégeages"	"le mouche de le carotte , le réalisation de piégeage"	""	"à la parcelle perme"	"11804-11856"	"type=N_PUN_N, match=fcu, form=la mouche de la carotte, la réalisation de piégeages"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"tion du risque : en"	"cultures de carottes, le vol"	"culture de carotte , le vol"	""	"semble avoir repris"	"12128-12156"	"type=N_PUN_N, match=fcu, form=cultures de carottes, le vol"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"soleil sur fruits ("	"poivron, tomate"	"poivron , tomate"	""	") ; des nécroses api"	"20096-20111"	"type=N_PUN_N, match=fcu, form=poivron, tomate"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"u "" cul noir "") sur"	"poivron et tomate"	"poivron et tomate"	""	"; des phénomènes de"	"20159-20176"	"type=N_KON_N, match=fcu, form=poivron et tomate"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"ccidentellement sur"	"les cultures et multiplications de betteraves"	"le culture et multiplication de betterave"	""	", Lixus brevistoris,"	"22329-22374"	"type=N_KON_N, match=fcu, form=les cultures et multiplications de betteraves"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"sieurs espèces) Sur"	"aubergine et concombre"	"aubergine et concombre"	""	", sur l'ensemble des"	"22716-22738"	"type=N_KON_N, match=fcu, form=aubergine et concombre"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"FIGURE. FIGCAPTION."	"âts de punaises sur"	"tomate et photo de Nezara"	"tomate et photo de Nezara"	""	"viridula (Crédit Ph"	"23037-23062"	"type=N_KON_N, match=fcu, form=tomate et photo de Nezara"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"fruitières (pêcher,"	"poirier, mangue, banane"	"poirier , mangue , banane"	""	",...), agrumes (citr"	"26980-27003"	"type=N_PUN_N, match=fcu, form=poirier, mangue, banane"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"...) et légumières ("	"tomate, poivron"	"tomate , poivron"	""	", aubergine, melon,"	"27054-27069"	"type=N_PUN_N, match=fcu, form=tomate, poivron"
"BSV_MARAICHAGE_Nord_NA_16__20190822_cle04e172"	"html"	"4917"	"P."	"poivron, aubergine,"	"melon, courge"	"melon , courge"	""	",...). Bactrocera do"	"27082-27095"	"type=N_PUN_N, match=fcu, form=melon, courge"
"BSV_MARAICHAGE_Nord_NA_20__20190919_cle0d91fc"	"html"	"3218"	"H2."	"durement impactées."	"Carotte et céleri"	"carotte et céleri"	""	"-rave Mouche de la c"	"1556-1573"	"type=N_KON_N, match=fcu, form=Carotte et céleri"
"BSV_MARAICHAGE_Nord_NA_20__20190919_cle0d91fc"	"html"	"3218"	"H1."	"entre de la Vienne."	"Carotte et céleri"	"carotte et céleri"	""	"-rave Mouche de la c"	"7045-7062"	"type=N_KON_N, match=fcu, form=Carotte et céleri"
"BSV_MARAICHAGE_Nord_NA_20__20190919_cle0d91fc"	"html"	"3218"	"P."	"gie particulière de"	"la mouche de la carotte, la réalisation de piégeages"	"le mouche de le carotte , le réalisation de piégeage"	""	"à la parcelle perme"	"7144-7196"	"type=N_PUN_N, match=fcu, form=la mouche de la carotte, la réalisation de piégeages"
"BSV_MARAICHAGE_Nord_NA_20__20190919_cle0d91fc"	"html"	"3218"	"P."	"fruitières (pêcher,"	"poirier, mangue, banane"	"poirier , mangue , banane"	""	",...), agrumes (citr"	"18170-18193"	"type=N_PUN_N, match=fcu, form=poirier, mangue, banane"
"BSV_MARAICHAGE_Nord_NA_20__20190919_cle0d91fc"	"html"	"3218"	"P."	"...) et légumières ("	"tomate, poivron"	"tomate , poivron"	""	", aubergine, melon,"	"18244-18259"	"type=N_PUN_N, match=fcu, form=tomate, poivron"
"BSV_MARAICHAGE_Nord_NA_20__20190919_cle0d91fc"	"html"	"3218"	"P."	"poivron, aubergine,"	"melon, courge"	"melon , courge"	""	",...). Bactrocera do"	"18272-18285"	"type=N_PUN_N, match=fcu, form=melon, courge"
"BSV_NA_MARAICHAGE_Sud_NA_02_20190325_cle46958b"	"html"	"2450"	"P."	"talie et en Sicile."	"Les tomates et les poivrons"	"le tomate et le poivron"	""	"sont les hôtes prin"	"1522-1549"	"type=N_KON_N, match=fcu, form=Les tomates et les poivrons"
"BSV_NA_MARAICHAGE_Sud_NA_02_20190325_cle46958b"	"html"	"2450"	"P."	"es solanacées comme"	"l'aubergine, la pomme de terre, le poivron"	"l'aubergine , le pomme de terre , le poivron"	""	"et aussi aux advent"	"4679-4721"	"type=N_PUN_N, match=fcu, form=l'aubergine, la pomme de terre, le poivron"
"BSV_NA_MARAICHAGE_Sud_NA_02_20190325_cle46958b"	"html"	"2450"	"P."	"tes hôtes (morelle,"	"datura, repousse de tomate"	"datura , repousse de tomate"	""	"). Vérifier si les p"	"6961-6987"	"type=N_PUN_N, match=fcu, form=datura, repousse de tomate"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"P."	": forte pression en"	"aubergine et concombre"	"aubergine et concombre"	""	". Pucerons : en prog"	"1136-1158"	"type=N_KON_N, match=fcu, form=aubergine et concombre"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"P."	": en progression en"	"aubergine et poivron"	"aubergine et poivron"	""	". Aleurodes : en pro"	"1189-1209"	"type=N_KON_N, match=fcu, form=aubergine et poivron"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"P."	"gine. Mildiou : sur"	"cucurbitacées et salade"	"cucurbitacées et salade"	""	". Oïdium : présent e"	"1266-1289"	"type=N_KON_N, match=fcu, form=cucurbitacées et salade"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"P."	"Oïdium : présent en"	"cucurbitacées et tomate"	"cucurbitacées et tomate"	""	", début en poivron."	"1311-1334"	"type=N_KON_N, match=fcu, form=cucurbitacées et tomate"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"P."	"Virus : observés en"	"cucurbitacée et piment"	"cucurbitacée et piment"	""	"d'Espelette. Auberg"	"1424-1446"	"type=N_KON_N, match=fcu, form=cucurbitacée et piment"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"P."	"tes hôtes (morelle,"	"datura, repousse de tomate"	"datura , repousse de tomate"	""	"). o Vérifier si les"	"7812-7838"	"type=N_PUN_N, match=fcu, form=datura, repousse de tomate"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"FIGURE. FIGCAPTION."	"nnée. Chenille dans"	"tomate et trou de chenille"	"tomate et trou de chenille"	""	"dans piment(Crédit"	"13750-13776"	"type=N_KON_N, match=fcu, form=tomate et trou de chenille"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"P."	"e intensité faible."	"Courgette et courge"	"courgette et courge"	""	": dans les Landes,"	"14602-14621"	"type=N_KON_N, match=fcu, form=Courgette et courge"
"BSV_NA_MARAICHAGE_Sud_NA_08_21092019_cle45e738"	"html"	"4308"	"FIGURE. FIGCAPTION."	"sentes. Punaise sur"	"choux et dégât"	"chou et dégât"	""	"sur feuille (Crédit"	"21731-21745"	"type=N_KON_N, match=fcu, form=choux et dégât"
"BSV_legumes_02_du_20-03-19_cle455343"	"html"	"2787"	"H4."	"rcelles des réseaux"	"oignon et poireau"	"oignon et poireau"	""	"Etat général Les ém"	"2138-2155"	"type=N_KON_N, match=fcu, form=oignon et poireau"
"BSV_legumes_02_du_20-03-19_cle455343"	"html"	"2787"	"P."	"es plants d'allium ("	"oignon, poireau, oignon"	"oignon , poireau , oignon"	""	"bulbille, échalote)"	"3413-3436"	"type=N_PUN_N, match=fcu, form=oignon, poireau, oignon"
"BSV_legumes_02_du_20-03-19_cle455343"	"html"	"2787"	"P."	"on, poireau, oignon"	"bulbille, échalote"	"bulbille , échalote"	""	"). L'activité de la"	"3437-3455"	"type=N_PUN_N, match=fcu, form=bulbille, échalote"
"BSV_legumes_02_du_20-03-19_cle455343"	"html"	"2787"	"P."	"ertains précédents ("	"céréales, lin"	"céréale , lin"	""	", crucifères, légumi"	"11026-11039"	"type=N_PUN_N, match=fcu, form=céréales, lin"
"BSV_legumes_02_du_20-03-19_cle455343"	"html"	"2787"	"P."	"pas démarré.- Pour"	"les oignons et échalotes"	"le oignon et échalote"	""	"bulbilles, le risqu"	"14433-14457"	"type=N_KON_N, match=fcu, form=les oignons et échalotes"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"TABLE. TBODY. TR. TD."	"5"	"solanacées et concombre"	"solanacées et concombre"	""	"5"	"1593-1616"	"type=N_KON_N, match=fcu, form=solanacées et concombre"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"P. SMALL."	"semaine. Risque nul"	"SOLANACEES ET CONCOMBRE"	"SOLANACEES et concombre"	""	"Composition du rése"	"12176-12199"	"type=N_KON_N, match=fcu, form=SOLANACEES ET CONCOMBRE"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"P. SMALL."	"OMATE , AUBERGINE ,"	"POIVRON , CONCOMBRE"	"poivron , concombre"	""	") Etat général Les"	"13162-13181"	"type=N_PUN_N, match=fcu, form=POIVRON , CONCOMBRE"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"HTML. BODY."	"ies). THRIPS SP . ("	"AUBERGINE ,
CONCOMBRE , TOMATE ET POIVRON"	"aubergine , concombre , tomate et poivron"	""	") Etat général Quel"	"13401-13442"	"type=N_PUN_N_KON_N, match=fcu, form=AUBERGINE ,
CONCOMBRE , TOMATE ET POIVRON"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"TABLE. TBODY."	"OPHAGES ("	"SOLANACEES
  
  
    ET CONCOMBRE"	"SOLANACEES et concombre"	""	") Etat général"	"14053-14086"	"type=N_KON_N, match=fcu, form=SOLANACEES
  
  
    ET CONCOMBRE"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"HTML. BODY."	"ES PHYSIOLOGIQUES ("	"TOMATE ,
CONCOMBRE , POIVRON"	"tomate , concombre , poivron"	""	"ET AUBERGINE ) Etat"	"14781-14809"	"type=N_PUN_N, match=fcu, form=TOMATE ,
CONCOMBRE , POIVRON"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"P."	"Coulure des fruits ("	"concombre, tomate et poivron"	"concombre , tomate et poivron"	""	") Blossom and rot (p"	"14951-14979"	"type=N_PUN_N_KON_N, match=fcu, form=concombre, tomate et poivron"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"P."	"n) Blossom and rot ("	"poivron, tomate"	"poivron , tomate"	""	") Brûlure solaire (t"	"14998-15013"	"type=N_PUN_N, match=fcu, form=poivron, tomate"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"P."	"uilles trifoliées à"	"formation des gousses, secteurs"	"formation du gousse , secteur"	""	"Epieds en Beauce, O"	"15783-15814"	"type=N_PUN_N, match=fcu, form=formation des gousses, secteurs"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"P."	"icots stade levée à"	"formation des gousses, secteurs"	"formation du gousse , secteur"	""	"Saint Denis de l'Ho"	"15937-15968"	"type=N_PUN_N, match=fcu, form=formation des gousses, secteurs"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"P."	"Pour les bulbilles ("	"oignon et échalote"	"oignon et échalote"	""	") et les oignons de"	"18229-18247"	"type=N_KON_N, match=fcu, form=oignon et échalote"
"BSV_legumes_16_du_24-07-19_cle4f7928"	"html"	"4244"	"TABLE. TBODY. TR. TD."	"juillet 2019 : Pour"	"les oignons et échalotes"	"le oignon et échalote"	""	"bulbilles ainsi que"	"18615-18639"	"type=N_KON_N, match=fcu, form=les oignons et échalotes"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P. SMALL."	"ppement de l'oïdium."	"Chou et salade"	"chou et salade"	""	": chenilles défolia"	"2109-2123"	"type=N_KON_N, match=fcu, form=Chou et salade"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P. SMALL."	"les défoliatrices à"	"surveillerChou et navet"	"surveillerChou et navet"	""	": attention à la mo"	"2152-2175"	"type=N_KON_N, match=fcu, form=surveillerChou et navet"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P."	"rcelles des réseaux"	"oignon et poireau"	"oignon et poireau"	""	"Etat général Pour l"	"2706-2723"	"type=N_KON_N, match=fcu, form=oignon et poireau"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P."	"es plants d'allium ("	"oignon, poireau, oignon"	"oignon , poireau , oignon"	""	"bulbille, échalote,"	"3953-3976"	"type=N_PUN_N, match=fcu, form=oignon, poireau, oignon"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P."	"on, poireau, oignon"	"bulbille, échalote"	"bulbille , échalote"	""	", ). L'activité de l"	"3977-3995"	"type=N_PUN_N, match=fcu, form=bulbille, échalote"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P."	"est très polyphage ("	"céréales, colza"	"céréale , colza"	""	", nombreux légumes )"	"4180-4195"	"type=N_PUN_N, match=fcu, form=céréales, colza"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P."	"eau d'observation 6"	"parcelles de flageolets, grossissement des grains"	"parcelle de flageolet , grossissement du grain"	""	"à récolte, secteurs"	"18166-18215"	"type=N_PUN_N, match=fcu, form=parcelles de flageolets, grossissement des grains"
"BSV_legumes_22_du_11-09-19__cle028fcc"	"html"	"4459"	"P."	"iabon Châteaudun. 8"	"parcelles de haricots, filets"	"parcelle de haricot , filet"	""	"à récolte, secteurs"	"18301-18330"	"type=N_PUN_N, match=fcu, form=parcelles de haricots, filets"
"BSV_legumes_27_du_06-11-19__cle059f89"	"html"	"1525"	"P."	"rcelles des réseaux"	"oignon et poireau"	"oignon et poireau"	""	"Etat général Le nom"	"2064-2081"	"type=N_KON_N, match=fcu, form=oignon et poireau"
"BSV_legumes_27_du_06-11-19__cle059f89"	"html"	"1525"	"P."	"emis est polyphage ("	"céréales, colza"	"céréale , colza"	""	", nombreux légumes )"	"3860-3875"	"type=N_PUN_N, match=fcu, form=céréales, colza"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"H1."	"ultures légumières,"	"allium et pomme de terre"	"allium et pomme de terre"	""	"Sommaire Crédit pho"	"149-173"	"type=N_KON_N, match=fcu, form=allium et pomme de terre"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"sibilité variétale."	"Les batavias et les laitues"	"le batavia et le laitue"	""	"sont plus sensibles"	"6851-6878"	"type=N_KON_N, match=fcu, form=Les batavias et les laitues"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"ances variétales En"	"batavia, la résistance"	"batavia , le résistance"	""	"intermédiaire la pl"	"8071-8093"	"type=N_PUN_N, match=fcu, form=batavia, la résistance"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"telles que le chou-"	"fleur, le brocoli, l'épinard"	"fleur , le brocoli , l'épinard"	""	"ou encore la mâche."	"8361-8389"	"type=N_PUN_N, match=fcu, form=fleur, le brocoli, l'épinard"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"riose de la carotte"	"Mouche de la carotte, modélisation"	"mouche de le carotte , modélisation"	""	"Alternariose de la"	"9688-9722"	"type=N_PUN_N, match=fcu, form=Mouche de la carotte, modélisation"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"r à proximité d'une"	"culture de tomates, l'arrachage"	"culture de tomate , l'arrachage"	""	"de ces dernières à"	"33956-33987"	"type=N_PUN_N, match=fcu, form=culture de tomates, l'arrachage"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"des sur les plants ("	"feuilles et fleurs"	"feuille et fleur"	""	") et dans le sol (su"	"40790-40808"	"type=N_KON_N, match=fcu, form=feuilles et fleurs"
