"bsv"	"type"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"html"	"5870"	"P."	"ures sensibles dans"	"la rotation, colza"	"le rotation , colza"	""	"en particulier (tou"	"19043-19061"	"type=N_PUN_N, match=fcu, form=la rotation, colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_GC_AQUITAINE_N09_20190404_cle0279a3.html"	"html"	"5870"	"P."	"lza en particulier ("	"tournesol, soja, cultures"	"tournesol , soja , culture"	""	"légumières ) ;- les"	"19078-19103"	"type=N_PUN_N, match=fcu, form=tournesol, soja, cultures"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"html"	"3988"	"H2."	"2018 2/10 Oïdium ("	"blé, triticale, orge"	"blé , triticale , orge"	""	") Pas d'autre symptô"	"5187-5207"	"type=N_PUN_N, match=fcu, form=blé, triticale, orge"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"html"	"3988"	"H2."	"ity. Rouille jaune ("	"blé, orge, triticale"	"blé , orge , triticale"	""	") Aucun symptôme n'e"	"5726-5746"	"type=N_PUN_N, match=fcu, form=blé, orge, triticale"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"html"	"3988"	"P."	"e la culture. Cette"	"semaine, les colzas"	"semaine , le colza"	""	"atteignent en major"	"9172-9191"	"type=N_PUN_N, match=fcu, form=semaine, les colzas"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445.html"	"html"	"3988"	"P."	"t prendre en compte"	"le stade, l'état du colza, le nombre de méligèthe"	"le stade , l'état du colza , le nombre de méligèthe"	""	"par plante et l'uti"	"12837-12886"	"type=N_PUN_N, match=fcu, form=le stade, l'état du colza, le nombre de méligèthe"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16.html"	"html"	"3593"	"P."	"s œufs blancs, dans"	"les feuilles, fleurs et tiges"	"le feuille , fleur et tige"	""	"tendres,- 5 à 7 jou"	"11484-11513"	"type=N_PUN_N_KON_N, match=fcu, form=les feuilles, fleurs et tiges"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16.html"	"html"	"3593"	"P."	"se nourrissent des"	"feuilles et fleurs"	"feuille et fleur"	""	". Elles sont très mo"	"11628-11646"	"type=N_KON_N, match=fcu, form=feuilles et fleurs"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_NORD_18_20170719_cle4a8443.html"	"html"	"3240"	"P."	"ites frugivores sur"	"pommes, cicadelles"	"pomme , cicadelles"	""	"blanches et vertes,"	"2066-2084"	"type=N_PUN_N, match=fcu, form=pommes, cicadelles"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_NORD_18_20170719_cle4a8443.html"	"html"	"3240"	"P."	"de la zeuzère dans"	"les pousses du pommier, cochenilles"	"le pousse du pommier , cochenille"	""	"à bouclier présente"	"2230-2265"	"type=N_PUN_N, match=fcu, form=les pousses du pommier, cochenilles"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_NORD_18_20170719_cle4a8443.html"	"html"	"3240"	"P."	"précédentes, jeune"	"verger, variétés"	"verger , variété"	""	"telles que Reinette"	"11605-11621"	"type=N_PUN_N, match=fcu, form=verger, variétés"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_NORD_18_20170719_cle4a8443.html"	"html"	"3240"	"P."	"présence de bois à"	"proximité, vergers"	"proximité , verger"	""	"vigoureux), il est"	"12148-12166"	"type=N_PUN_N, match=fcu, form=proximité, vergers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_POIRIER_LIMOUSIN_01_20200124_cle837b7a.html"	"html"	"2599"	"P."	"nt vecteur de cette"	"maladie, le psylle du poirier"	"maladie , le psylle du poirier"	""	". Bulletin de Santé"	"6391-6420"	"type=N_PUN_N, match=fcu, form=maladie, le psylle du poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"html"	"3732"	"P."	"r ; stade E2-F pour"	"Gala, stade"	"gala , stade"	""	"F pour Granny. Stad"	"2011-2022"	"type=N_PUN_N, match=fcu, form=Gala, stade"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"html"	"3732"	"P."	"sion carpocapse des"	"pommes, la mise"	"pomme , le mise"	""	"en place des diffus"	"12943-12958"	"type=N_PUN_N, match=fcu, form=pommes, la mise"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"html"	"3732"	"P."	"user des dégâts sur"	"pommiers et poiriers"	"pommier et poirier"	""	". Les piqûres réalis"	"14402-14422"	"type=N_KON_N, match=fcu, form=pommiers et poiriers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8.html"	"html"	"3732"	"TABLE. TBODY. TR."	"sont en place dans"	"les vergers
    et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"19677-19708"	"type=N_KON_N, match=fcu, form=les vergers
    et les cultures"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_NA_VIGNE_CHARENTE_03_20170419_cle86a6e5.html"	"html"	"1936"	"FIGURE. FIGCAPTION."	"s de la Vigne et du"	"Vin, la Station"	"vin , le station"	""	"Viticole du BNIC et"	"10362-10377"	"type=N_PUN_N, match=fcu, form=Vin, la Station"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Olivier_20200902_N13_cle8395b6.html"	"html"	"1547"	"P."	"tes. Dans certaines"	"situations, les oliviers"	"situation , le olivier"	""	"sont toujours en st"	"2209-2233"	"type=N_PUN_N, match=fcu, form=situations, les oliviers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Olivier_20200902_N13_cle8395b6.html"	"html"	"1547"	"FIGURE. FIGCAPTION."	"éditPhoto : SIOVB À"	"droite, Olives"	"droit|droite , olive"	""	"fripées, Crédit pho"	"2384-2398"	"type=N_PUN_N, match=fcu, form=droite, Olives"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Olivier_20200902_N13_cle8395b6.html"	"html"	"1547"	"P."	"selon les dernières"	"précipitations, les olives"	"précipitation , le olive"	""	"ont pu redevenir tu"	"2689-2715"	"type=N_PUN_N, match=fcu, form=précipitations, les olives"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Ornement_Normandie_n-09-2017_cle03389c.html"	"html"	"1872"	"P."	"ment s'observer sur"	"charme, noisetier, hêtre et tilleul"	"charme , noisetier , hêtre et tilleul"	""	". Page 1/5 Cultures"	"1635-1670"	"type=N_PUN_N_KON_N, match=fcu, form=charme, noisetier, hêtre et tilleul"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Ornement_Normandie_n-09-2017_cle03389c.html"	"html"	"1872"	"P."	"BN Des attaques de"	"la Lyda du poirier, Neurotoma"	"le lyda du poirier , Neurotoma"	""	"saltuum, ont été ob"	"4613-4642"	"type=N_PUN_N, match=fcu, form=la Lyda du poirier, Neurotoma"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Ornement_Normandie_n-09-2017_cle03389c.html"	"html"	"1872"	"P."	"t été signalées sur"	"chêne et amélanchier"	"chêne et amélanchier"	""	"cultivés en pleine"	"8093-8113"	"type=N_KON_N, match=fcu, form=chêne et amélanchier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97.html"	"html"	"2146"	"P."	"s œufs blancs, dans"	"les feuilles, fleurs et tiges"	"le feuille , fleur et tige"	""	"tendres,- 5 à 7 jou"	"7098-7127"	"type=N_PUN_N_KON_N, match=fcu, form=les feuilles, fleurs et tiges"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97.html"	"html"	"2146"	"P."	"se nourrissent des"	"feuilles et fleurs"	"feuille et fleur"	""	". Elles sont très mo"	"7242-7260"	"type=N_KON_N, match=fcu, form=feuilles et fleurs"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"P."	"veaux symptômes sur"	"pommier et poirier"	"pommier et poirier"	""	", pression forte- To"	"2129-2147"	"type=N_KON_N, match=fcu, form=pommier et poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"TABLE. TBODY. TR. TD."	"PUA du 18/06/18 sur"	"pommier et poirier"	"pommier et poirier"	""	"secteur"	"37956-37974"	"type=N_KON_N, match=fcu, form=pommier et poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"TABLE. TBODY. TR. TD."	"MIS du 18/06/18 sur"	"pommier et poirier"	"pommier et poirier"	""	"secteur"	"38733-38751"	"type=N_KON_N, match=fcu, form=pommier et poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"TABLE. TBODY. TR. TD."	"PSE du 18/06/18 sur"	"pommier et poirier"	"pommier et poirier"	""	"secteur"	"40527-40545"	"type=N_KON_N, match=fcu, form=pommier et poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"H3."	"l de Carpocapse sur"	"pommier et poirier"	"pommier et poirier"	""	"Toutes zones (Cumul"	"41186-41204"	"type=N_KON_N, match=fcu, form=pommier et poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"P. SMALL."	"rés hors réseau sur"	"pommier et poirier"	"pommier et poirier"	""	"dans le Rhône la se"	"46400-46418"	"type=N_KON_N, match=fcu, form=pommier et poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"P."	"iaux d'emballage en"	"bois et les plants de pépinières"	"bois et le plant de pépinière"	""	"de Prunus spp. Dans"	"54676-54708"	"type=N_KON_N, match=fcu, form=bois et les plants de pépinières"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"P."	"uitière, pépinières"	"d'ornement, jardins et espaces"	"d'ornement , jardin et espace"	""	"verts, forêts. Dist"	"69608-69638"	"type=N_PUN_N_KON_N, match=fcu, form=d'ornement, jardins et espaces"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_RA_ARBO_no19du19062018_cle4af8d5-1.html"	"html"	"13606"	"P."	"iaux d'emballage en"	"bois et les plants de pépinières"	"bois et le plant de pépinière"	""	"de Prunus spp."	"70731-70763"	"type=N_KON_N, match=fcu, form=bois et les plants de pépinières"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA-PO_20190527_N2_cle048919.html"	"html"	"4095"	"DIV."	""	"Jardins, espaces"	"jardin , espace"	""	"verts et infrastruc"	"2-18"	"type=N_PUN_N, match=fcu, form=Jardins, espaces"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA-PO_20190527_N2_cle048919.html"	"html"	"4095"	"DIV."	"Charançon rouge du"	"palmier, Rhynchophorus"	"palmier , Rhynchophorus"	""	"ferrugineus ......."	"1073-1095"	"type=N_PUN_N, match=fcu, form=palmier, Rhynchophorus"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA-PO_20190527_N2_cle048919.html"	"html"	"4095"	"DIV."	"ont enregistrés sur"	"agrumes, hibiscus et rosiers"	"agrume , hibiscus et rosier"	""	"dans les Alpes-Mari"	"2876-2904"	"type=N_PUN_N_KON_N, match=fcu, form=agrumes, hibiscus et rosiers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA-PO_20190527_N2_cle048919.html"	"html"	"4095"	"DIV."	"nt été observés sur"	"agrumes et rosiers"	"agrume et rosier"	""	"en pépinière orneme"	"11662-11680"	"type=N_KON_N, match=fcu, form=agrumes et rosiers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA-PO_20190527_N2_cle048919.html"	"html"	"4095"	"DIV."	"de Bouc, Bagnols en"	"forêt, Cimetière"	"forêt , cimetière"	""	"américain de Dragui"	"17986-18002"	"type=N_PUN_N, match=fcu, form=forêt, Cimetière"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA-PO_20190527_N2_cle048919.html"	"html"	"4095"	"DIV."	"Unité expérimentale"	"Entomologie et Forêt"	"entomologie et forêt"	""	"Méditerranéenne, Co"	"18164-18184"	"type=N_KON_N, match=fcu, form=Entomologie et Forêt"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_2018_N09_cle4f1dfc.html"	"html"	"1403"	"P. SMALL."	", Naturalis, Natura"	"Pro, Sou et Vigne"	"pro , sou et vigne"	""	", Tournon sur Rhône,"	"7132-7149"	"type=N_PUN_N_KON_N, match=fcu, form=Pro, Sou et Vigne"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"HEADER."	""	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"2-16"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"HEADER."	"ochaines semaines."	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"1986-2000"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"P."	"ns règlementaires :"	"Cnips du Châtaignier et Charançon"	"Cnips du châtaignier et charançon"	""	"Rouge du Palmier. L"	"2600-2633"	"type=N_KON_N, match=fcu, form=Cnips du Châtaignier et Charançon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"P. SMALL."	"de Santé du Végétal"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"2776-2790"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"HEADER."	"on financière de :"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"3706-3720"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"HEADER."	"ons (non visibles)"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"5001-5015"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"HEADER."	"Palmiers attaqués"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"7947-7961"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_04_du_29_avril_2011_cle8fd486.html"	"html"	"1621"	"P."	"résence du ravageur"	"prévention des infestations et réinfestations des palmiers"	"prévention du infestation et réinfestations du palmier"	""	"sains en zone conta"	"8806-8864"	"type=N_KON_N, match=fcu, form=prévention des infestations et réinfestations des palmiers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"H3."	"oles n° mai du 2013"	"Parcs, jardins et jardins"	"parc , jardin et jardin"	""	"autres zones non zo"	"48-73"	"type=N_PUN_N_KON_N, match=fcu, form=Parcs, jardins et jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"H2."	"oles n° mai du 2013"	"Parcs, jardins et jardins"	"parc , jardin et jardin"	""	"autres zones non zo"	"1814-1839"	"type=N_PUN_N_KON_N, match=fcu, form=Parcs, jardins et jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"H3."	"n(source internet)"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"3362-3376"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"H3."	"semble des arbres."	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"4618-4632"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"H3."	"nitaire importants"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"5431-5445"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"P."	"sont en place dans"	"les vergers et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"8304-8331"	"type=N_KON_N, match=fcu, form=les vergers et les cultures"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"H3."	"www.itsap.asso.fr"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"8835-8849"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b.html"	"html"	"2130"	"P."	"de santé du végétal"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"9025-9039"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6.html"	"html"	"1435"	"HEADER."	""	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"2-16"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6.html"	"html"	"1435"	"P."	"t à l'automne. Dans"	"les parcs et jardins"	"le parc et jardin"	""	", elle peut nuire à"	"1207-1227"	"type=N_KON_N, match=fcu, form=les parcs et jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6.html"	"html"	"1435"	"HEADER."	"es source internet"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"1787-1801"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6.html"	"html"	"1435"	"HEADER."	"ent du champignon."	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"3533-3547"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6.html"	"html"	"1435"	"HEADER."	"Gazon A surveiller"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"4746-4760"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6.html"	"html"	"1435"	"HTML. BODY."	"sont en place dans"	"les vergers et
les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"6504-6531"	"type=N_KON_N, match=fcu, form=les vergers et
les cultures"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6.html"	"html"	"1435"	"P."	"de santé du végétal"	"Parcs, jardins"	"parc , jardin"	""	"et autres zones non"	"7157-7171"	"type=N_PUN_N, match=fcu, form=Parcs, jardins"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"H5."	"ruitiers à pépins 7"	"Carpocapse des pommiers et poiriers"	"Carpocapse du pommier et poirier"	""	"(Cydia pomonella)"	"1662-1697"	"type=N_KON_N, match=fcu, form=Carpocapse des pommiers et poiriers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"H3."	"puceron lanigère du"	"pommier, puceron"	"pommier , puceron"	""	"mauve du poirier: A"	"2579-2595"	"type=N_PUN_N, match=fcu, form=pommier, puceron"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	"t, sur les variétés"	"Golden et Pink"	"golden et pink"	""	"Lady, mais la situa"	"10264-10278"	"type=N_KON_N, match=fcu, form=Golden et Pink"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"H4."	"oire CARPOCAPSE DES"	"POMMIERS ET POIRIERS"	"pommier et poirier"	""	"(Cydia pomonella) A"	"19256-19276"	"type=N_KON_N, match=fcu, form=POMMIERS ET POIRIERS"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P. SMALL."	"cycle biologique du"	"carpocapse des pommes et poires"	"carpocapse du pomme et poire"	""	"en cliquant sur ce"	"19344-19375"	"type=N_KON_N, match=fcu, form=carpocapse des pommes et poires"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	"variétés Belchard,"	"Gala et Jazz"	"gala et jazz"	""	"mais aussi en verge"	"27312-27324"	"type=N_KON_N, match=fcu, form=Gala et Jazz"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	": Delicious rouges,"	"Reinettes, Gala"	"reinette , gala"	""	", Breaburn, Conféren"	"28054-28069"	"type=N_PUN_N, match=fcu, form=Reinettes, Gala"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	"catif de risque Sur"	"pommier, le seuil"	"pommier , le seuil"	""	"indicatif de risque"	"30572-30589"	"type=N_PUN_N, match=fcu, form=pommier, le seuil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	"catif de risque Sur"	"pommier, le seuil"	"pommier , le seuil"	""	"indicatif de risque"	"31688-31705"	"type=N_PUN_N, match=fcu, form=pommier, le seuil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	"piqûre de ponte sur"	"la cerise et un asticot"	"le cerise et un asticot"	""	"sera bien visible d"	"36331-36354"	"type=N_KON_N, match=fcu, form=la cerise et un asticot"
