"bsv"	"type"	"length"	"context before"	"form"	"prefLabel"	"context after"	"location"	"features"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"s et chou kale. Sur"	"chou"	"chou"	"pommé type hors cho"	"16807-16811"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"hou pommé type hors"	"chou de Milan"	"chou de Milan"	"type chou blanc (do"	"16828-16841"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_Milan, skos-prefLabel=chou de Milan, form=chou de Milan"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"chou de Milan type"	"chou"	"chou"	"blanc (dont chou à"	"16847-16851"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"pe chou blanc (dont"	"chou à choucroute"	"Chou cabus blanc"	") et chou rouge, ell"	"16864-16881"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_cabus_blancs, skos-prefLabel=Chou cabus blanc, form=chou à choucroute"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ou à choucroute) et"	"chou rouge"	"chou cabus rouge"	", elles sont général"	"16886-16896"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_cabus_rouges, skos-prefLabel=chou cabus rouge, form=chou rouge"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"dommageable pour le"	"chou"	"chou"	". Il s'agit d'un cha"	"17154-17158"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"hets de cultures de"	"choux"	"chou"	"sur lesquels le rav"	"17548-17553"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"particulier sur les"	"choux"	"chou"	"au stade début de p"	"18253-18258"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ançon de la tige du"	"colza"	"colza"	"est également ident"	"18355-18360"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"risque : moyen sur"	"chou"	"chou"	"au stade inférieur"	"18772-18776"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"aison BSV"	"Légumes"	"culture légumière"	"n°11 P.8 8 Thr"	"18829-18836"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"s sont observés sur"	"chou à choucroute"	"Chou cabus blanc"	"précoce (notamment"	"18915-18932"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_cabus_blancs, skos-prefLabel=Chou cabus blanc, form=chou à choucroute"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"s'accélérer sur les"	"choux"	"chou"	"qui ont une pommais"	"19252-19257"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"Tobia ainsi que les"	"choux"	"chou"	"légumes précoces.Ni"	"19348-19353"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ainsi que les choux"	"légumes"	"culture légumière"	"précoces.Niveau de"	"19354-19361"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"risque : moyen sur"	"chou"	"chou"	"avec une pommaison"	"19400-19404"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"uction-2020-110 BSV"	"Légumes"	"culture légumière"	"n°11 P.9 9 Maladie"	"19791-19798"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"t été observées sur"	"chou"	"chou"	"pommé en parcelle f"	"19925-19929"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"a et de mildiou sur"	"chou"	"chou"	"à inflorescence (pa"	"20010-20014"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"particulier sur les"	"choux"	"chou"	"dont la pommaison e"	"20500-20505"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"moyen BSV"	"Légumes"	"culture légumière"	"n°11 P.10 POMM"	"20627-20634"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"umes n°11 P.10"	"POMME DE TERRE"	"pomme de terre"	"POMMES DE TERRE 1 D"	"20650-20664"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"POMME DE TERRE"	"POMMES DE TERRE"	"pomme de terre"	"1 Description du ré"	"20665-20680"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMMES DE TERRE"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ées en premier. BSV"	"Légumes"	"culture légumière"	"n°11 P.11 c. Analy"	"22449-22456"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"cette semaine. BSV"	"Légumes"	"culture légumière"	"n°11 P.12 b. Seuil"	"25096-25103"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"4 BSV"	"Légumes"	"culture légumière"	"n°11 P.13"	"28452-28459"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"et des repousses de"	"pommes de terre"	"pomme de terre"	". Utilisation de pla"	"30115-30130"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pommes de terre"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"r le rendement. BSV"	"Légumes"	"culture légumière"	"n°11 P.14 Niveau d"	"32222-32229"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"sible. LORRAINE BSV"	"Légumes"	"culture légumière"	"n°11 P.15 LAITUE D"	"32819-32826"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"Légumes n°11 P.15"	"LAITUE DE PLEIN CHAMP"	"laitue"	"LAITUE 1 ASPERGES S"	"32838-32859"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE DE PLEIN CHAMP"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ITUE DE PLEIN CHAMP"	"LAITUE"	"laitue"	"1 ASPERGES Stade de"	"32860-32866"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=LAITUE"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"LEIN CHAMP LAITUE 1"	"ASPERGES"	"asperge"	"Stade de la culture"	"32869-32877"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Asperges, skos-prefLabel=asperge, form=ASPERGES"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"n'a été relevé sur"	"laitue de plein champ"	"laitue"	"sur les sites obser"	"33304-33325"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=laitue de plein champ"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"maine. Botrytis sur"	"batavia"	"laitue batavia"	". La sporulation gri"	"34479-34486"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues_batavia, skos-prefLabel=laitue batavia, form=batavia"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"aussi l'infection."	"POMME DE TERRE"	"pomme de terre"	"BSV Légumes n°11 P."	"34955-34969"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"POMME DE TERRE BSV"	"Légumes"	"culture légumière"	"n°11 P.16 POMME DE"	"34974-34981"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"Légumes n°11 P.16"	"POMME DE TERRE"	"pomme de terre"	"1 Stade de la cultu"	"34993-35007"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"iers jours. BSV"	"Légumes"	"culture légumière"	"n°11 P.17"	"38003-38010"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"et des repousses de"	"pommes de terre"	"pomme de terre"	". Utilisation de pla"	"38821-38836"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pommes de terre"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"aille d'un grain de"	"blé"	"blé"	").En bio : 30 % des"	"39595-39598"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"et.fr BSV"	"Légumes"	"culture légumière"	"n°11 P.18 c. A"	"39804-39811"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"éville et Toul. Les"	"tomates"	"tomate"	"observées ont pour"	"40633-40640"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomates"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"eur 6ème bouquet en"	"fleur"	"floriculture"	". Les pucerons sont"	"40726-40731"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleur"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ujours présents sur"	"aubergine"	"aubergine"	", avec cependant une"	"40773-40782"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Aubergines, skos-prefLabel=aubergine, form=aubergine"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"s sont observés sur"	"aubergine"	"aubergine"	", mais les auxiliair"	"41097-41106"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Aubergines, skos-prefLabel=aubergine, form=aubergine"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"es autres cultures ("	"poivron"	"poivron"	", tomate, concombre,"	"41207-41214"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poivrons, skos-prefLabel=poivron, form=poivron"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"cultures (poivron,"	"tomate"	"tomate"	", concombre, courget"	"41216-41222"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tomates, skos-prefLabel=tomate, form=tomate"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"s (poivron, tomate,"	"concombre"	"concombre"	", courgette), aucun"	"41224-41233"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Concombres, skos-prefLabel=concombre, form=concombre"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"tomate, concombre,"	"courgette"	"courgette"	"), aucun puceron n'a"	"41235-41244"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Courgettes, skos-prefLabel=courgette, form=courgette"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"pucerons verts sur"	"aubergine"	"aubergine"	"c. Méthodes alterna"	"41708-41717"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Aubergines, skos-prefLabel=aubergine, form=aubergine"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ine (L.HUSSON ) BSV"	"Légumes"	"culture légumière"	"n°11 P.19 Evitez l"	"41855-41862"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"z vigilants sur les"	"aubergines"	"aubergine"	"et poivrons qui son"	"41953-41963"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Aubergines, skos-prefLabel=aubergine, form=aubergines"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"r les aubergines et"	"poivrons"	"poivron"	"qui sont les cultur"	"41967-41975"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poivrons, skos-prefLabel=poivron, form=poivrons"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"t présentes sur les"	"choux"	"chou"	"bien que les dégâts"	"42738-42743"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"BEYER) site sur des"	"choux"	"chou"	"déjà bien développé"	"42995-43000"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=choux"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"ées. La présence de"	"colza"	"colza"	"autour des parcelle"	"43498-43503"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"tave Muller PLANETE"	"Légumes"	"culture légumière"	"Rédaction : PLANETE"	"44032-44039"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"Rédaction : PLANETE"	"Légumes"	"culture légumière"	"Bulletin édité sous"	"44060-44067"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"html"	"44781"	"hyto "". BSV"	"Légumes"	"culture légumière"	"n°11 P.20"	"44758-44765"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"ous abris froids et"	"maraîchage"	"maraîchage"	"traditionnel ......"	"244-254"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=maraîchage"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"................. 4"	"Salades"	"salade"	"..................."	"296-303"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=Salades"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"................. 8"	"Légumes"	"culture légumière"	"d'industrie ......."	"645-652"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"................. 9"	"Pois"	"pois"	"de conserve ......."	"763-767"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=Pois"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"................. 9"	"Oignon"	"oignon"	"-échalote .........."	"875-881"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=Oignon"
"BSV_legumes_03_cle872d86"	"html"	"33008"	".......... 9 Oignon-"	"échalote"	"échalote"	"..................."	"882-890"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Echalotes, skos-prefLabel=échalote, form=échalote"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"............ ... 10"	"Pomme de terre primeur"	"pomme de terre potagère"	"..................."	"997-1019"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre_potageres, skos-prefLabel=pomme de terre potagère, form=Pomme de terre primeur"
"BSV_legumes_03_cle872d86"	"html"	"33008"	".... ........... 12"	"Carotte"	"carotte"	", céleri, persil ..."	"1236-1243"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Carottes, skos-prefLabel=carotte, form=Carotte"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"....... 12 Carotte,"	"céleri"	"céleri"	", persil ..........."	"1245-1251"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"12 Carotte, céleri,"	"persil"	"persil"	"..................."	"1253-1259"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"ineuse des alliums ("	"Poireau"	"poireau"	"et oignon) : poursu"	"1414-1421"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=Poireau"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"alliums (Poireau et"	"oignon"	"oignon"	") : poursuite de l'a"	"1425-1431"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"s de capture.Mouche"	"oignon"	"oignon"	"et Mouche des semis"	"1505-1511"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"ous abris froids et"	"maraîchage"	"maraîchage"	"traditionnelMouche"	"1596-1606"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=maraîchage"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"aditionnelMouche du"	"chou"	"chou"	": vol en cours, ris"	"1629-1633"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"de pontes important"	"Légumes"	"culture légumière"	"d'industriePois de"	"1677-1684"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"mportante de thrips"	"Oignon"	"oignon"	"Bon état général. M"	"1792-1798"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=Oignon"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"semaine prochaine."	"Pommes de terre primeur"	"pomme de terre potagère"	"Premiers pucerons o"	"1882-1905"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre_potageres, skos-prefLabel=pomme de terre potagère, form=Pommes de terre primeur"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"yers de mildiou sur"	"persil"	"persil"	"sous abri Septorios"	"2022-2028"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"abri Septoriose sur"	"céleri"	"céleri"	"et persil Bulletin"	"2054-2060"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Celeris, skos-prefLabel=céleri, form=céleri"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"riose sur céleri et"	"persil"	"persil"	"Bulletin rédigé par"	"2064-2070"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Persils, skos-prefLabel=persil, form=persil"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"Ecophyto 2018 BSV"	"Légumes"	"culture légumière"	"- N° 03 du 01/04/20"	"3339-3346"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"ret Piégeage(pot de"	"ciboulettes"	"ciboulette"	") Bol à émergence"	"3573-3584"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ciboulettes, skos-prefLabel=ciboulette, form=ciboulettes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"pupes récoltées sur"	"poireau"	"poireau"	"cet hiver) se pours"	"3769-3776"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireau"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"jours présentes sur"	"oignon blanc"	"oignon"	"sous certain abris"	"3926-3938"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=oignon blanc"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"de piqûres sur les"	"ciboulettes"	"ciboulette"	"du réseau de piégea"	"4062-4073"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ciboulettes, skos-prefLabel=ciboulette, form=ciboulettes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"sont observées sur"	"ail"	"ail"	"en plein champ."	"4153-4156"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ails, skos-prefLabel=ail, form=ail"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"es de nutrition sur"	"ciboulette"	"ciboulette"	"Photo LCA"	"4206-4216"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ciboulettes, skos-prefLabel=ciboulette, form=ciboulette"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"t nul MOUCHE DE L '"	"OIGNON"	"oignon"	"(D ELIA ANTIQUA ) E"	"5563-5569"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oignons, skos-prefLabel=oignon, form=OIGNON"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"eurs cultures. BSV"	"Légumes"	"culture légumière"	"- N° 03 du 01/04/20"	"6342-6349"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"eurs cultures. BSV"	"Légumes"	"culture légumière"	"- N° 03 du 01/04/20"	"8998-9005"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Légumes"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"ous abris froids et"	"maraîchage"	"maraîchage"	"traditionnel Compos"	"9058-9068"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=maraîchage"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"observation"	"Salade"	"salade"	"Navet"	"9139-9145"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=Salade"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"Salade"	"Navet"	"navet potager"	"Radis"	"9156-9161"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Navets_potagers, skos-prefLabel=navet potager, form=Navet"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"Navet"	"Radis"	"radis"	"Epinard"	"9172-9177"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Radis, skos-prefLabel=radis, form=Radis"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"Feutrine (mouche du"	"chou"	"chou"	") Chou et"	"9964-9968"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=chou"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"du chou)"	"Chou"	"chou"	"et crucifères"	"9980-9984"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, form=Chou"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"illy (45)"	"Salades"	"salade"	"Composition du"	"10085-10092"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Salades, skos-prefLabel=salade, form=Salades"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"ement Stade"	"Batavia"	"laitue batavia"	"Laitue Lait"	"10180-10187"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues_batavia, skos-prefLabel=laitue batavia, form=Batavia"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"Batavia"	"Laitue"	"laitue"	"Laitue Bata"	"10192-10198"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues, skos-prefLabel=laitue, form=Laitue"
"BSV_legumes_03_cle872d86"	"html"	"33008"	"avia Laitue"	"Laitue
    Batavia"	"laitue batavia"	"Batavia Bat"	"10203-10221"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Laitues_batavia, skos-prefLabel=laitue batavia, form=Laitue
    Batavia"
